n_ot,producto_id,descripcion,cantidad,anio,mes,km,tipo_ot_desc,c_repuesto,descripcion_repuesto,marca_repuesto
10000146,01001-01505,Kit De Limpieza De Catalizador,1.0,2024,4,133136,Reparación / Servicio,01001-01505,REPUESTO FALTANTE,SIN MARCA
10000126,01001-02018,Bateria Bosch Agm Ln3 12v 70ah,1.0,2024,4,51516,Reparación / Servicio,01001-02018,REPUESTO FALTANTE,SIN MARCA
10000145,01001-03007,Arandela De Tapon De Carter,1.0,2024,4,125424,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000132,01001-05027,Amortiguadores Post.,2.0,2024,4,48622,Reparación / Servicio,01001-05027,REPUESTO FALTANTE,SIN MARCA
10000132,01001-06051,Filtro De Cabina A/c (a 4),1.0,2024,4,48622,Reparación / Servicio,01001-06051,REPUESTO FALTANTE,SIN MARCA
10000136,SIN_CODIGO,"Kit Rep. Embrague, Reten Tapa , Jgo. Orines, Baquelitas, Filtro",1.0,2024,4,73123,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000119,01001-05014,Zapatas De Freno (bipper),1.0,2024,3,128382,Reparación / Servicio,01001-05014,REPUESTO FALTANTE,SIN MARCA
10000158,01001-05035,Amortiguador Delt. (pilot),2.0,2024,4,60583,Reparación / Servicio,01001-05035,REPUESTO FALTANTE,SIN MARCA
10000196,01001-05048,Pastillas De Freno Post. (cr-v)(ceramica),1.0,2024,5,112517,Reparación / Servicio,01001-05048,REPUESTO FALTANTE,SIN MARCA
10000196,01001-06027,Filtro De Aire (honda),1.0,2024,5,112517,Reparación / Servicio,01001-06027,REPUESTO FALTANTE,SIN MARCA
10000163,01001-01008,Aceite De Motor 10w40 Sash,5.0,2024,4,164392,Reparación / Servicio,01001-01008,REPUESTO FALTANTE,SIN MARCA
10000197,MC,Material Consumible,1.0,2024,5,46934,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000180,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,5,76291,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000183,01001-06065,Filtro De Aire (sorento),1.0,2024,5,112000,Reparación / Servicio,01001-06065,REPUESTO FALTANTE,SIN MARCA
10000158,SIN_CODIGO,Filtro De Cabina,1.0,2024,4,60583,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000171,01001-09009,Grapa De Moldura Guardabarro,5.0,2024,5,38,Reparación / Servicio,01001-09009,REPUESTO FALTANTE,SIN MARCA
10000219,SIN_CODIGO,Cambio De Resortes Mo,1.0,2024,6,58338,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000170,01001-01022,Aceite De Motor Diesel 15w40,8.0,2024,5,84226,Reparación / Servicio,01001-01022,REPUESTO FALTANTE,SIN MARCA
10000180,01001-01501,Limpieza Sistema Gasolina E Inyectores,1.0,2024,5,76291,Reparación / Servicio,01001-01501,REPUESTO FALTANTE,SIN MARCA
10000213,01001-06002,Filtro De Aceite Std.,1.0,2024,6,104616,Reparación / Servicio,01001-06002,REPUESTO FALTANTE,SIN MARCA
10000211,MC,Material Consumible,1.0,2024,6,75990,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000235,01001-09016,"Plumilla 16""""",1.0,2024,7,98096,Reparación / Servicio,01001-09016,REPUESTO FALTANTE,SIN MARCA
10000235,SIN_CODIGO,Refrigerante,1.0,2024,7,98096,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000221,01001-05056,Brazo De Direccion (hyundai),2.0,2024,6,129751,Reparación / Servicio,01001-05056,REPUESTO FALTANTE,SIN MARCA
10000257,01001-06071,Filtro De Cabina A/c,1.0,2024,7,66491,Reparación / Servicio,01001-06071,REPUESTO FALTANTE,SIN MARCA
10000260,01001-01001,Aceite De Motor  5w30,6.0,2024,7,84279,Reparación / Servicio,01001-01001,REPUESTO FALTANTE,SIN MARCA
10000244,01001-06038,Filtro De Cabina A/c (mercedes),1.0,2024,7,32377,Reparación / Servicio,01001-06038,REPUESTO FALTANTE,SIN MARCA
10000249,01001-06001,Filtro De Aire,1.0,2024,7,58328,Reparación / Servicio,01001-06001,REPUESTO FALTANTE,SIN MARCA
10000251,SIN_CODIGO,Arandela De Tapon De Carteer,1.0,2024,7,36553,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000251,SIN_CODIGO,Materiales Consumibles,1.0,2024,7,36553,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000242,01001-09020,"Plumilla 12""""",1.0,2024,7,72579,Reparación / Servicio,01001-09020,REPUESTO FALTANTE,SIN MARCA
10000263,SIN_CODIGO,Materiales Consumibles,1.0,2024,7,120874,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000237,01001-03007,Arandela De Tapon De Carter,1.0,2024,7,204581,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000237,SIN_CODIGO,Juego De Plumillas (03),1.0,2024,7,204581,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000236,SIN_CODIGO,Filtro De Aceite De Caja,1.0,2024,7,138199,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000256,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,7,17746,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000260,SIN_CODIGO,Filtro De Cabina O Ac,1.0,2024,7,84279,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000266,01001-03007,Arandela De Tapon De Carter,1.0,2024,7,70302,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000266,01001-06027,Filtro De Aire (honda),1.0,2024,7,70302,Reparación / Servicio,01001-06027,REPUESTO FALTANTE,SIN MARCA
10000072,BPA000000000017,Silicona Neutra Negra  - Alta Temperatura 85 Gr,6.0,2024,2,1,Reparación / Servicio,BPA000000000017,SILICONA NEUTRA NEGRA  - ALTA TEMPERATURA 85 GR,SIN MARCA
10000072,BPA000000060008,Limpiador De Frenos,10.0,2024,2,1,Reparación / Servicio,BPA000000060008,LIMPIADOR DE FRENOS,SIN MARCA
10000274,SIN_CODIGO,Insumos,1.0,2024,8,33443,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000277,SIN_CODIGO,Undercoating,1.0,2024,8,41085,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000241,01001-06049,Filtro De Aceite (a4),1.0,2024,7,129469,Reparación / Servicio,01001-06049,REPUESTO FALTANTE,SIN MARCA
10000189,01001-01023,Aceite De Caja Mecanica 80w90,3.0,2024,5,138480,Reparación / Servicio,01001-01023,REPUESTO FALTANTE,SIN MARCA
10000235,01001-03072,Empaque De Tapa De Balancines,1.0,2024,7,98096,Reparación / Servicio,01001-03072,REPUESTO FALTANTE,SIN MARCA
10000235,01001-03074,Sensor De Temperatura De Agua,1.0,2024,7,98096,Reparación / Servicio,01001-03074,REPUESTO FALTANTE,SIN MARCA
10000275,SIN_CODIGO,Filtro De Aceite De Motor,1.0,2024,8,83841,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000275,SIN_CODIGO,Filtro De Aire De Motor,1.0,2024,8,83841,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000286,01001-01016,Aceite De Motor  5w40,7.0,2024,8,17960,Reparación / Servicio,01001-01016,REPUESTO FALTANTE,SIN MARCA
10000286,01001-06036,Filtro De Aceite (mercedes),1.0,2024,8,17960,Reparación / Servicio,01001-06036,REPUESTO FALTANTE,SIN MARCA
10000288,MC,Material Consumible,1.0,2024,8,122441,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000290,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,8,56510,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000290,01001-06059,Filtro De Aceite Diesel (frontier),1.0,2024,8,56510,Reparación / Servicio,01001-06059,REPUESTO FALTANTE,SIN MARCA
10000278,01001-03024,Bujias,4.0,2024,8,76956,Reparación / Servicio,01001-03024,REPUESTO FALTANTE,SIN MARCA
10000287,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,8,72671,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000189,SIN_CODIGO,Insumos,1.0,2024,5,138480,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000277,BPA000000000035,"Tuercas De Rueda , Aro De Aleacion",1.0,2024,8,41085,Reparación / Servicio,BPA000000000035,"TUERCAS DE RUEDA , ARO DE ALEACION",SIN MARCA
10000277,01001-05005,Esparrago De Rueda,1.0,2024,8,41085,Reparación / Servicio,01001-05005,REPUESTO FALTANTE,SIN MARCA
10000283,01001-06002,Filtro De Aceite Std.,1.0,2024,8,47346,Reparación / Servicio,01001-06002,REPUESTO FALTANTE,SIN MARCA
10000283,01001-02015,Bateria Bosch - 70b-24ls (58d-51r),1.0,2024,8,47346,Reparación / Servicio,01001-02015,REPUESTO FALTANTE,SIN MARCA
10000287,01001-05047,Pastillas De Freno Delt. (cr-v)(ceramica),1.0,2024,8,72671,Reparación / Servicio,01001-05047,REPUESTO FALTANTE,SIN MARCA
10000285,SIN_CODIGO,Amortiguadores De Capot (kit),1.0,2024,8,2,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000285,SIN_CODIGO,Aceite De Transferencia,1.0,2024,8,2,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000241,01001-04007,Abrazadera Chica Poncho De Palier 25-40 Mm,1.0,2024,7,129469,Reparación / Servicio,01001-04007,REPUESTO FALTANTE,SIN MARCA
10000189,01001-01006,Liquido De Freno Dot4  500ml,2.0,2024,5,138480,Reparación / Servicio,01001-01006,REPUESTO FALTANTE,SIN MARCA
10000189,01001-02015,Bateria Bosch - 70b-24ls (58d-51r),1.0,2024,5,138480,Reparación / Servicio,01001-02015,REPUESTO FALTANTE,SIN MARCA
10000301,01001-06071,Filtro De Cabina A/c,1.0,2024,8,35407,Reparación / Servicio,01001-06071,REPUESTO FALTANTE,SIN MARCA
10000307,SIN_CODIGO,Rodaje De Polea (japones),1.0,2024,9,98457,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000323,MC,Material Consumible,1.0,2024,9,28344,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000306,MC,Material Consumible,1.0,2024,9,109103,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000313,SIN_CODIGO,Flu�do De Caja De Transmision Original,4.0,2024,9,92801,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000322,01001-06086,Filtro De Aceite Compatible,1.0,2024,9,19459,Reparación / Servicio,01001-06086,REPUESTO FALTANTE,SIN MARCA
10000321,SIN_CODIGO,Amortiguadores Delt.  Kyb,1.0,2024,9,37073,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000315,SIN_CODIGO,Soporte De Motor Posterior,1.0,2024,9,82075,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000315,SIN_CODIGO,Aceite Atf,4.0,2024,9,82075,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000315,SIN_CODIGO,Material Consumible,1.0,2024,9,82075,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000302,01001-06086,Filtro De Aceite Compatible,1.0,2024,8,15661,Reparación / Servicio,01001-06086,REPUESTO FALTANTE,SIN MARCA
10000311,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,9,155959,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000311,MC,Material Consumible,1.0,2024,9,155959,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000324,01001-01009,Aceite De Cremallera De D/h,5.0,2024,9,121154,Reparación / Servicio,01001-01009,REPUESTO FALTANTE,SIN MARCA
10000305,01001-02008,Foco Lagrima Chico W5w 12v 5w,1.0,2024,9,50797,Reparación / Servicio,01001-02008,REPUESTO FALTANTE,SIN MARCA
10000329,SIN_CODIGO,Bateria (etna),1.0,2024,9,98551,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000316,01001-01026,Refrigerante Rojo 50/50 4l.,2.0,2024,9,90671,Reparación / Servicio,01001-01026,REPUESTO FALTANTE,SIN MARCA
10000322,01001-05069,Resorte De Amortiguador Post.,2.0,2024,9,19459,Reparación / Servicio,01001-05069,REPUESTO FALTANTE,SIN MARCA
10000072,01001-03058,Empaque De Tapa De Balancines (cr-v),1.0,2024,2,1,Reparación / Servicio,01001-03058,REPUESTO FALTANTE,SIN MARCA
10000072,BPA000000018007,Foco Lampara (taller),1.0,2024,2,1,Reparación / Servicio,BPA000000018007,        FOCO LAMPARA (TALLER),SIN MARCA
10000324,SIN_CODIGO,Filtro De Aciete De Motor,1.0,2024,9,121154,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000315,SIN_CODIGO,Soporte Delantero De Motor (original),1.0,2024,9,82075,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000307,01001-04016,Faja De Direccion Hidraulica,1.0,2024,9,98457,Reparación / Servicio,01001-04016,REPUESTO FALTANTE,SIN MARCA
10000361,SIN_CODIGO,Arrancador (compatible),1.0,2024,10,32972,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000379,MC,Material Consumible,1.0,2024,10,84677,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000350,01001-04008,Abrazadera Grande Poncho De Palier 45-120 Mm,1.0,2024,10,106221,Reparación / Servicio,01001-04008,REPUESTO FALTANTE,SIN MARCA
10000349,SIN_CODIGO,Aceite De Motor,4.0,2024,10,169278,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000367,SIN_CODIGO,Silicona,1.0,2024,10,132141,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000389,01001-03007,Arandela De Tapon De Carter,1.0,2024,11,25228,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000340,SIN_CODIGO,Bateria Principal 800 Cca (original),1.0,2024,9,88883,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000345,SIN_CODIGO,Empaque Base Filtro De Aceite,1.0,2024,10,87685,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000381,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,10,119788,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000386,01001-04007,Abrazadera Chica Poncho De Palier 25-40 Mm,1.0,2024,11,93987,Reparación / Servicio,01001-04007,REPUESTO FALTANTE,SIN MARCA
10000386,SIN_CODIGO,Polea De Correa De Accesorios,1.0,2024,11,93987,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000386,01001-04015,Poncho De Palier Int.,1.0,2024,11,93987,Reparación / Servicio,01001-04015,REPUESTO FALTANTE,SIN MARCA
10000348,01001-03017,Anillo De Jebe 16.7x1.8 (91347-paa-a01),1.0,2024,10,138637,Reparación / Servicio,01001-03017,REPUESTO FALTANTE,SIN MARCA
10000363,MC,Material Consumible,1.0,2024,10,82842,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000343,MC,Material Consumible,1.0,2024,9,54284,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000591,SIN_CODIGO,Jgo. Pastillas De Freno Delt. (ceramico) Incluye Sensor,1.0,2025,3,44314,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000367,SIN_CODIGO,Bieletas,2.0,2024,10,132141,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000370,SIN_CODIGO,Topes De Amortiguadores,2.0,2024,10,208717,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000341,01001-02062,Foco Led Prilight Pe2 H11,1.0,2024,9,42187,Reparación / Servicio,01001-02062,REPUESTO FALTANTE,SIN MARCA
10000370,SIN_CODIGO,Silicona Automotriz,1.0,2024,10,208717,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000388,SIN_CODIGO,Filtro De Cabina O Ac,1.0,2024,11,35403,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000403,MCC,Material Consumible,1.0,2024,11,66474,Reparación / Servicio,MCC,REPUESTO FALTANTE,SIN MARCA
10000426,SIN_CODIGO,Evaporador Delantero,1.0,2024,11,84999,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000434,01001-03007,Arandela De Tapon De Carter,1.0,2024,12,69215,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000399,01001-01033,Aceite De Motor Sae 5w-30,5.0,2024,11,45053,Reparación / Servicio,01001-01033,REPUESTO FALTANTE,SIN MARCA
10000399,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,11,45053,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000410,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,11,76322,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000394,SIN_CODIGO,Sellos De Cuerpo De Valvulas,1.0,2024,11,96851,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000523,SIN_CODIGO,Filtro De Aire De Motor,1.0,2025,2,49545,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000416,01001-01002,Aceite De Motor 10w30,5.0,2024,11,174222,Reparación / Servicio,01001-01002,REPUESTO FALTANTE,SIN MARCA
10000391,MC,Material Consumible,1.0,2024,11,103918,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000416,MC,Material Consumible,1.0,2024,11,174222,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000416,SIN_CODIGO,Bieletas,1.0,2024,11,174222,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000394,01001-01033,Aceite De Motor Sae 5w-30,5.0,2024,11,96851,Reparación / Servicio,01001-01033,REPUESTO FALTANTE,SIN MARCA
10000405,SIN_CODIGO,Filtro De Cabina,1.0,2024,11,122215,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000421,01001-03007,Arandela De Tapon De Carter,1.0,2024,11,90246,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000396,01001-02004,Bateria Quickstart - Smf-56219,1.0,2024,11,127617,Reparación / Servicio,01001-02004,REPUESTO FALTANTE,SIN MARCA
10000464,01001-01001,Aceite De Motor 5w30,5.0,2025,1,80315,Reparación / Servicio,01001-01001,REPUESTO FALTANTE,SIN MARCA
10000464,SIN_CODIGO,Filtro De Cabina O Ac,1.0,2025,1,80315,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000467,01001-01032,Aceite De Motor Sae 5w-30,4.0,2025,1,81022,Reparación / Servicio,01001-01032,REPUESTO FALTANTE,SIN MARCA
10000451,SIN_CODIGO,Filtro De Aire De Motor,1.0,2024,12,51116,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000451,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2024,12,51116,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000456,01001-01032,Aceite De Motor Sae 5w-30,4.0,2024,12,109749,Reparación / Servicio,01001-01032,REPUESTO FALTANTE,SIN MARCA
10000452,01001-01005,Aceite De D/h,1.0,2024,12,1,Reparación / Servicio,01001-01005,REPUESTO FALTANTE,SIN MARCA
10000467,01001-03007,Arandela De Tapon De Carter,1.0,2025,1,81022,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000467,SIN_CODIGO,Kit De Limpieza De Aire Acondicionado,1.0,2025,1,81022,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000471,01001-03007,Arandela De Tapon De Carter,1.0,2025,1,78334,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000470,01001-03007,Arandela De Tapon De Carter,1.0,2025,1,77729,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000481,MC,Material Consumible,1.0,2025,1,45280,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000480,MC,Material Consumible,1.0,2025,1,19600,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000471,01001-040022,Reten De Bombin De Freno,9.0,2025,1,78334,Reparación / Servicio,01001-040022,REPUESTO FALTANTE,SIN MARCA
10000438,01001-02010,Foco Lagrimon 02 Cont.,1.0,2024,12,147196,Reparación / Servicio,01001-02010,REPUESTO FALTANTE,SIN MARCA
10000465,01001-02008,Foco Lagrima Chico W5w 12v 5w,2.0,2025,1,145434,Reparación / Servicio,01001-02008,REPUESTO FALTANTE,SIN MARCA
10000461,01001-03007,Arandela De Tapon De Carter,1.0,2024,12,64423,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000493,SIN_CODIGO,Llantas Delanteras,2.0,2025,1,91962,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000505,01001-06086,Filtro De Aceite,1.0,2025,1,26946,Reparación / Servicio,01001-06086,REPUESTO FALTANTE,SIN MARCA
10000508,01001-06027,Filtro De Aire,1.0,2025,1,56580,Reparación / Servicio,01001-06027,REPUESTO FALTANTE,SIN MARCA
10000513,01001-03007,Arandela De Tapon De Carter,1.0,2025,2,86898,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000526,SIN_CODIGO,Refrigerante,1.0,2025,2,46737,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000517,SIN_CODIGO,Jgo. Retenes De Valvulas,1.0,2025,2,86365,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000517,SIN_CODIGO,Filtro De Aceite,1.0,2025,2,86365,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000517,SIN_CODIGO,Kit De Empaques,1.0,2025,2,86365,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000517,SIN_CODIGO,Refrigerante,1.0,2025,2,86365,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000520,01001-02012,Foco Tipo Fusi. C5w 12v. 5w Y 10w,1.0,2025,2,81912,Reparación / Servicio,01001-02012,REPUESTO FALTANTE,SIN MARCA
10000513,01001-06063,Filtro De Aire,1.0,2025,2,86898,Reparación / Servicio,01001-06063,REPUESTO FALTANTE,SIN MARCA
10000524,01001-06027,Filtro De Aire,1.0,2025,2,73864,Reparación / Servicio,01001-06027,REPUESTO FALTANTE,SIN MARCA
10000524,01001-03007,Arandela De Tapon De Carter,1.0,2025,2,73864,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000533,01001-06014,Filtro De Aceite,1.0,2025,2,77318,Reparación / Servicio,01001-06014,REPUESTO FALTANTE,SIN MARCA
10000611,SIN_CODIGO,Trapecios Delanteros,2.0,2025,4,114005,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000533,01001-03007,Arandela De Tapon De Carter,1.0,2025,2,77318,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000541,01001-010078,Liquido De Freno Dot 4,1.0,2025,2,119124,Reparación / Servicio,01001-010078,REPUESTO FALTANTE,SIN MARCA
10000532,SIN_CODIGO,Filtro De Cabina,1.0,2025,2,86760,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000532,MC,Material Consumible,1.0,2025,2,86760,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000543,MC,Material Consumible,1.0,2025,2,105913,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000503,MC,Material Consumible,1.0,2025,1,99513,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000504,SIN_CODIGO,Filtro De Aire,1.0,2025,1,79245,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000504,SIN_CODIGO,Filtro De Combustible,1.0,2025,1,79245,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000508,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,1.0,2025,1,56580,Reparación / Servicio,01001-01004,REPUESTO FALTANTE,SIN MARCA
10000497,01001-03007,Arandela De Tapon De Carter,1.0,2025,1,58998,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000499,01001-01033,Aceite De Motor Sae 5w-30,4.0,2025,1,103884,Reparación / Servicio,01001-01033,REPUESTO FALTANTE,SIN MARCA
10000520,01001-01032,Aceite De Motor Sae 5w-30,5.0,2025,2,81912,Reparación / Servicio,01001-01032,REPUESTO FALTANTE,SIN MARCA
10000522,SIN_CODIGO,Seguro Pin Y Pasador,1.0,2025,2,93000,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000557,SIN_CODIGO,Soporte Delantero,1.0,2025,3,214200,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000553,01001-01032,Aceite De Motor Sae 5w-30,5.0,2025,3,110485,Reparación / Servicio,01001-01032,REPUESTO FALTANTE,SIN MARCA
10000553,01001-03007,Arandela De Tapon De Carter,1.0,2025,3,110485,Reparación / Servicio,01001-03007,REPUESTO FALTANTE,SIN MARCA
10000573,SIN_CODIGO,Amortiguadores Delanteros,2.0,2025,3,57874,Reparación / Servicio,SIN_CODIGO,REPUESTO FALTANTE,SIN MARCA
10000578,MC,Material Consumible,1.0,2025,3,69750,Reparación / Servicio,MC,REPUESTO FALTANTE,SIN MARCA
10000562,32242191,Filtro De Combustible,1.0,2025,3,82086,Reparación / Servicio,32242191,REPUESTO FALTANTE,SIN MARCA
