"CODIGO","DESCRIPCION","N_OT","CANTIDAD","PRECIO_UNITARIO","SUBTOTAL","IGV","TOTAL","FECHA_REGISTRO","REPARAR","C_MONEDA","N_PROFORMA","C_PROMOCION"
"BPA000000030004","Filtro De Aire",,1,32,32,5.76,37.76,13/03/2023 03:38:34 PM,0,"S",0,""
"MC             ","Material Consumible",,1,60,60,10.8,70.8,13/03/2023 03:38:34 PM,0,"S",0,""
"BPA000000000016","Shampoo Limpia Parabrisas",,1,7,7,1.26,8.26,13/03/2023 03:38:34 PM,0,"S",0,""
"BPA000000030003","Filtro De Cabina",,1,35,35,6.3,41.3,13/03/2023 03:38:34 PM,0,"S",0,""
"BPA000000100008","Arandela",,1,3.5,3.5,0.63,4.13,13/03/2023 03:38:34 PM,0,"S",0,""
"BPA000000014001","Bujia Convencional (cobre)",,4,15,60,10.8,70.8,13/03/2023 03:38:34 PM,0,"S",0,""
"","EMPAQUE DE TAPA VALANCINES",0,1,60,60,10.8,70.8,13/03/2023 04:53:01 PM,0,"S",0,""
"","SILICONA AUTOMOTRIZ",0,1,25,25,4.5,29.5,13/03/2023 04:53:01 PM,0,"S",0,""
"","RETEN DE CIGUEÑAL",0,1,35,35,6.3,41.3,13/03/2023 04:53:01 PM,0,"S",0,""
"","ACEITE DE MOTOR 5W30",10000023,5,56,280,50.4,330.4,06/04/2023 02:18:24 PM,0,"S",0,""
"FRENOSBMW318I-A","Frenos Delanteros",10000005,1,380,380,68.4,448.4,12/02/2024 03:48:08 PM,0,"S",0,""
"SENSORBMW001   ","Sensor De Frenos Delt.",10000005,1,108,108,19.44,127.44,12/02/2024 03:48:08 PM,0,"S",0,""
"MC             ","Material Consumible",10000005,1,60,60,10.8,70.8,12/02/2024 03:48:08 PM,0,"S",0,""
"RFG00001       ","Tubo Flexible Audi A4",10000007,1,192,192,34.56,226.56,12/02/2024 03:42:43 PM,0,"S",0,""
"MC             ","Material Consumible",10000007,1,60,60,10.8,70.8,12/02/2024 03:42:43 PM,0,"S",0,""
"","EMPAQUE DE TAPA DE CARTER",10000009,1,291.9,233.52,42.03,275.55,20/02/2023 12:29:11 PM,0,"S",0,""
"","LUNETA ESPEJO DELT. LH",10000009,1,180,162,29.16,191.16,20/02/2023 12:29:11 PM,0,"S",0,""
"MC             ","Material Consumible",10000009,1,60,60,10.8,70.8,12/02/2024 03:41:48 PM,0,"S",0,""
"ACEITEWOLF01   ","Aceite De Motor Wolf 5w30",10000011,5,54,243,43.74,286.74,12/02/2024 03:41:24 PM,0,"S",0,""
"BPA000000030007","Filtro De Aceite",10000011,1,38,34.2,6.16,40.36,22/01/2026 08:44:36 AM,0,"S",0,""
"MC             ","Material Consumible",10000011,1,60,60,10.8,70.8,12/02/2024 03:41:24 PM,0,"S",0,""
"SHAMPOO01      ","Shampoo Limpia Parabrisas",10000011,1,6,6,1.08,7.08,12/02/2024 03:41:24 PM,0,"S",0,""
"ARANDELA01     ","Arandela",10000011,1,4,4,0.72,4.72,22/01/2026 08:44:36 AM,0,"S",0,""
"","BIELESTAS",10000019,2,106,190.8,34.34,225.14,27/02/2023 06:03:05 PM,0,"S",0,""
"","GRASA LIQUIDA",10000019,1,49,44.1,7.94,52.04,27/02/2023 05:50:07 PM,0,"S",0,""
"MC             ","Material Consumible",10000019,1,60,60,10.8,70.8,12/02/2024 03:38:08 PM,0,"S",0,""
"","ACEITE DE MOTOR",10000022,5,45,202.5,36.45,238.95,10/03/2023 03:08:26 PM,0,"S",0,""
"","FILTRO DE ACEITE DE MOTOR",10000022,1,28,25.2,4.54,29.74,10/03/2023 03:08:26 PM,0,"S",0,""
"","FILTRO DE AIRE DE MOTOR",10000022,1,35,31.5,5.67,37.17,10/03/2023 03:08:26 PM,0,"S",0,""
"","FILTRO DE CABINA",10000022,1,37,33.3,5.99,39.29,10/03/2023 03:08:26 PM,0,"S",0,""
"MC             ","Material Consumible",10000022,1,60,60,10.8,70.8,12/02/2024 03:37:18 PM,0,"S",0,""
"SHAMPOO01      ","Shampoo Limpia Parabrisas",10000022,1,7,7,1.26,8.26,12/02/2024 03:37:18 PM,0,"S",0,""
"BPA000000100008","Arandela",10000022,1,3.5,3.5,0.63,4.13,12/02/2024 03:37:18 PM,0,"S",0,""
"","repuesto 1",10000025,1,50,50,9,59,20/04/2023 04:55:26 PM,0,"S",0,""
"","repuesto 2",10000025,1,60,60,10.8,70.8,20/04/2023 04:55:26 PM,0,"S",0,""
"","aceite de motor",10000025,5,56,280,50.4,330.4,20/04/2023 04:52:44 PM,0,"S",0,""
"","filtro de aceite de motor",10000025,1,29.5,29.5,5.31,34.81,20/04/2023 04:52:44 PM,0,"S",0,""
"","filtro de aire de motor",10000025,1,37,37,6.66,43.66,20/04/2023 04:52:44 PM,0,"S",0,""
"","filtro de cabina",10000025,1,35,35,6.3,41.3,20/04/2023 04:52:44 PM,0,"S",0,""
"","insumos",10000025,1,60,60,10.8,70.8,20/04/2023 04:52:44 PM,0,"S",0,""
"","shampoo limpia parabrisas",10000025,1,7,7,1.26,8.26,20/04/2023 04:52:44 PM,0,"S",0,""
"","arandela",10000025,1,3.5,3.5,0.63,4.13,20/04/2023 04:52:44 PM,0,"S",0,""
"","foco h7",10000025,2,35,70,12.6,82.6,20/04/2023 04:52:44 PM,0,"S",0,""
"","PAASTILLAS DE FRENO POST.",10000023,1,355.93,355.93,64.07,420,20/04/2023 05:27:42 PM,0,"S",0,""
"","SENSOR DE PASTILLAS",10000023,1,138.83,138.83,24.99,163.82,20/04/2023 05:27:42 PM,0,"S",0,""
"","RECTIFICADO DE DISCOS POST",10000023,1,61.14,61.14,11.01,72.15,20/04/2023 05:27:42 PM,0,"S",0,""
"","MANT. DE CALIPERS",10000023,1,142.55,142.55,25.66,168.21,20/04/2023 05:27:42 PM,0,"S",0,""
"","LIQUIDO DE FRENOS",10000023,1,41.95,41.95,7.55,49.5,20/04/2023 05:27:42 PM,0,"S",0,""
"","INSUMOS",10000023,1,60,60,10.8,70.8,20/04/2023 05:27:42 PM,0,"S",0,""
"","ACEITE DE MOTOR 5W30",10000026,4,49.5,168.3,30.29,198.59,20/04/2023 06:32:13 PM,0,"S",0,""
"","FILTRO DE ACEITE DE MOTOR",10000026,1,29.5,25.07,4.51,29.58,20/04/2023 06:32:13 PM,0,"S",0,""
"","FILTRO DE AIRE DE MOTOR",10000026,1,32,27.2,4.9,32.1,20/04/2023 06:32:13 PM,0,"S",0,""
"","FILTRO DE CABINA",10000026,1,33,28.05,5.05,33.1,20/04/2023 06:32:13 PM,0,"S",0,""
"","INSUMOS",10000026,1,60,54,9.72,63.72,20/04/2023 06:32:13 PM,0,"S",0,""
"","SHAMPOO LIMPIA PARABRISAS",10000026,1,7,7,1.26,8.26,20/04/2023 06:32:13 PM,0,"S",0,""
"","ARANDELA",10000026,1,3.5,3.5,0.63,4.13,20/04/2023 06:32:13 PM,0,"S",0,""
"","KIT DE LIMPIEZA TAQUE E INYECTORES",10000026,1,115,97.75,17.6,115.35,20/04/2023 06:32:13 PM,0,"S",0,""
"","KIT LIM. AC",10000026,1,150,127.5,22.95,150.45,20/04/2023 06:32:13 PM,0,"S",0,""
"","AMORTIGUADORES DELT.",10000027,1,505,429.25,77.27,506.52,20/04/2023 06:57:22 PM,0,"S",0,""
"","BIELETAS DELT.",10000027,1,132,112.2,20.2,132.4,20/04/2023 06:57:22 PM,0,"S",0,""
"","aceite de motor 5w30",10000029,5,49.5,247.5,44.55,292.05,04/05/2023 04:04:03 PM,0,"S",0,""
"","filtro de aceite de motor",10000029,1,116,116,20.88,136.88,04/05/2023 04:04:03 PM,0,"S",0,""
"","FARO POST IZQ",,1,850,850,153,1003,20/02/2023 12:29:11 PM,0,"S",0,""
"","FUNDA PARACH. POST.",0,1,780,780,140.4,920.4,20/02/2023 12:29:11 PM,0,"S",0,""
"","ACEITE DE MOTOR SASH 5W30",10000017,6,43.33,259.98,46.8,306.78,20/02/2023 12:31:50 PM,0,"S",0,""
"BPA000000030007","Filtro De Aceite",10000017,1,82.5,82.5,14.85,97.35,12/02/2024 03:59:46 PM,0,"S",0,""
"BPA000000030004","Filtro De Aire",10000017,1,115.5,115.5,20.79,136.29,12/02/2024 03:59:46 PM,0,"S",0,""
"BPA000000030003","Filtro De Cabina",10000017,1,125,125,22.5,147.5,12/02/2024 03:52:34 PM,0,"S",0,""
"MC             ","Material Consumible",10000017,1,60,60,10.8,70.8,12/02/2024 03:59:46 PM,0,"S",0,""
"SHAMPOO01      ","Shampoo Limpia Parabrisas",10000017,1,6,6,1.08,7.08,12/02/2024 03:59:46 PM,0,"S",0,""
"","Bateria",,1,200,200,36,236,17/02/2023 06:00:47 PM,0,"S",0,""
"BPA000000030007","Filtro De Aceite",,1,24.75,22.27,4.01,26.28,20/02/2023 03:17:34 PM,0,"S",0,""
"BPA000000030004","Filtro De Aire",,1,29.7,26.73,4.81,31.54,20/02/2023 03:17:34 PM,0,"S",0,""
"BPA000000030003","Filtro De Cabina",,1,37.95,34.15,6.15,40.3,20/02/2023 03:17:34 PM,0,"S",0,""
"","aceite de motor",10000028,4,42,168,30.24,198.24,21/04/2023 09:16:56 AM,0,"S",0,""
"MC             ","Material Consumible",,1,60,60,10.8,70.8,20/02/2023 03:12:50 PM,0,"S",0,""
"","foco H4",,1,25,22.5,4.05,26.55,20/02/2023 03:17:34 PM,0,"S",0,""
"","Foco H11",,1,66,59.4,10.69,70.09,20/02/2023 03:17:34 PM,0,"S",0,""
"","aceite de motor 5w30",,4,49.5,178.2,32.08,210.28,20/02/2023 03:17:34 PM,0,"S",0,""
"","filtro de aceite de motor",10000028,1,27,27,4.86,31.86,21/04/2023 09:16:56 AM,0,"S",0,""
"","filtro de aire de motor",10000028,1,35,35,6.3,41.3,21/04/2023 09:16:56 AM,0,"S",0,""
"","FAJA DE ACCESORIOS",0,1,150,150,27,177,13/03/2023 04:47:40 PM,0,"S",0,""
"","TERMINALES DE DIRECCION",0,2,125,250,45,295,13/03/2023 04:47:40 PM,0,"S",0,""
"","TRAPECIOS DELT.",0,2,305,610,109.8,719.8,13/03/2023 04:47:40 PM,0,"S",0,""
"","BOMBA DE FRENO",0,1,792,792,142.56,934.56,13/03/2023 04:47:40 PM,0,"S",0,""
"","FILTRO DE ACEITE DE MOTOR",10000023,1,82,82,14.76,96.76,06/04/2023 02:18:24 PM,0,"S",0,""
"","FILTRO DE AIRE DE MOTOR",10000023,1,142,142,25.56,167.56,06/04/2023 02:18:24 PM,0,"S",0,""
"","FILTRO DE CABINA",10000023,1,128.2,128.2,23.08,151.28,06/04/2023 02:18:24 PM,0,"S",0,""
"","KIT DE LIMPIEZA DE GAS. E INYECT.",10000023,1,95,95,17.1,112.1,06/04/2023 02:18:24 PM,0,"S",0,""
"","MATERIALES CONSUMIBLES",10000023,1,60,60,10.8,70.8,06/04/2023 02:18:24 PM,0,"S",0,""
"","SHAMPOO LIMPIA PARABRISAS",10000023,1,7,7,1.26,8.26,06/04/2023 02:18:24 PM,0,"S",0,""
"","arandela",10000023,1,3.5,3.5,0.63,4.13,06/04/2023 02:18:24 PM,0,"S",0,""
"","bujias",10000028,4,15,60,10.8,70.8,21/04/2023 09:16:56 AM,0,"S",0,""
"","insumos",10000028,1,60,60,10.8,70.8,21/04/2023 09:16:56 AM,0,"S",0,""
"","shampoo",10000028,1,7,7,1.26,8.26,21/04/2023 09:16:56 AM,0,"S",0,""
"","arandela",10000028,1,4,4,0.72,4.72,21/04/2023 09:16:56 AM,0,"S",0,""
"","pastillas de freno delanteras",10000028,1,210,210,37.8,247.8,21/04/2023 09:16:56 AM,0,"S",0,""
"","aceite de motor 5w40",10000030,4,49.5,178.2,32.08,210.28,18/05/2023 12:05:40 PM,0,"S",0,""
"","filtro de aceite de motor",10000030,1,35,31.5,5.67,37.17,18/05/2023 12:05:40 PM,0,"S",0,""
"","filtrto de aire de motor",10000030,1,37,33.3,5.99,39.29,18/05/2023 12:05:40 PM,0,"S",0,""
"SHAMPOO01      ","Shampoo Limpia Parabrisas",10000030,1,7,7,1.26,8.26,12/02/2024 03:36:41 PM,0,"S",0,""
"BPA000000100008","Arandela",10000030,1,3.51,3.51,0.63,4.14,12/02/2024 03:36:41 PM,0,"S",0,""
"","SHAMPOO LIMPIA PARABRISAS",10000031,1,7,7,1.26,8.26,18/05/2023 04:34:55 PM,0,"S",0,""
"","ARANDELA",10000031,1,3.5,3.5,0.63,4.13,18/05/2023 04:34:55 PM,0,"S",0,""
"","INSUMOS",10000031,1,60,60,10.8,70.8,18/05/2023 04:34:55 PM,0,"S",0,""
"","manquera de agua",10000032,1,20,20,3.6,23.6,23/05/2023 01:48:17 PM,0,"S",0,""
"","refrigerante movil",10000032,1,82,82,14.76,96.76,23/05/2023 01:48:17 PM,0,"S",0,""
"","insumos",10000032,1,60,60,10.8,70.8,23/05/2023 01:48:17 PM,0,"S",0,""
"BPA40013       ","Aceite 5w30",10000033,9,46.66,419.94,75.59,495.53,12/02/2024 03:36:13 PM,0,"S",0,""
"","FILTRO DE ACEITE DE MOTOR",10000033,1,92,92,16.56,108.56,23/05/2023 05:32:41 PM,0,"S",0,""
"BPA000000000016","Shampoo Limpia Parabrisas",10000033,1,7,7,1.26,8.26,12/02/2024 03:36:13 PM,0,"S",0,""
"BPA000000100008","Arandela",10000033,1,3.56,3.56,0.64,4.2,12/02/2024 03:36:13 PM,0,"S",0,""
"MC             ","Material Consumible",10000033,1,60,60,10.8,70.8,12/02/2024 03:36:13 PM,0,"S",0,""
"","BRIDA DE AGUA",10000034,1,272,272,48.96,320.96,29/05/2023 12:58:41 PM,0,"S",0,""
"","INSUMOS",10000034,1,60,60,10.8,70.8,29/05/2023 12:58:41 PM,0,"S",0,""
"","REFRIGERANTE MOBIL 50/50",10000034,1,80,80,14.4,94.4,29/05/2023 12:58:41 PM,0,"S",0,""
"BPA000000040001","Aceite Para Motor 5w30 C3",10000004,5,68.48,288,51.84,339.84,12/02/2024 03:45:32 PM,0,"S",0,""
"BPA000000030007","Filtro De Aceite",10000004,1,90,81,14.58,95.58,12/02/2024 03:45:32 PM,0,"S",0,""
"MC             ","Material Consumible",10000004,1,63,56.7,10.21,66.91,12/02/2024 03:45:32 PM,0,"S",0,""
"BPA000000000016","Shampoo Limpia Parabrisas",10000004,1,6,5.4,0.97,6.37,12/02/2024 03:45:32 PM,0,"S",0,""
"FILTRO01       ","Filtro De Aceite",10000006,1,124,111.6,20.09,131.69,12/02/2024 03:43:14 PM,0,"S",0,""
"MC             ","Material Consumible",10000006,1,60,54,9.72,63.72,12/02/2024 03:43:14 PM,0,"S",0,""
"BPA000000100008","Arandela",10000006,1,3,2.7,0.49,3.19,12/02/2024 03:43:14 PM,0,"S",0,""
"BPA000000000016","Shampoo Limpia Parabrisas",10000006,1,6,5.4,0.97,6.37,12/02/2024 03:43:14 PM,0,"S",0,""
"BPA000000040001","Aceite Para Motor 5w30 C3",10000006,5,58,261,46.98,307.98,12/02/2024 03:43:14 PM,0,"S",0,""
"ACEITEWOLF01   ","Aceite De Motor Wolf 5w30",,5,58,290,52.2,342.2,25/01/2023 05:10:00 PM,0,"S",0,""
"MC             ","Material Consumible",,1,60,60,10.8,70.8,25/01/2023 05:10:00 PM,0,"S",0,""
"BPA000000030007","Filtro De Aceite",,1,124,124,22.32,146.32,25/01/2023 05:10:00 PM,0,"S",0,""
"SHAMPOO01      ","Shampoo Limpia Parabrisas",,1,7,7,1.26,8.26,25/01/2023 05:10:00 PM,0,"S",0,""
"BPA000000100008","Arandela",,1,3.51,3.51,0.63,4.14,25/01/2023 05:10:00 PM,0,"S",0,""
"BPA000000060009","Liquido De Frenos",,3,52,156,28.08,184.08,25/01/2023 05:10:00 PM,0,"S",0,""
"MC             ","Material Consumible",,1,60,60,10.8,70.8,06/02/2023 03:55:26 PM,0,"S",0,""
"DIR100001      ","Cojinete (ens): Cubo Posterior",,2,320,640,115.2,755.2,06/02/2023 03:55:26 PM,0,"S",0,""
"BPA000000030007","Filtro De Aceite",10000010,1,38,34.2,6.16,40.36,04/03/2024 05:19:38 PM,0,"S",0,""
"BPA000000040002","Aceite Para Motor 5w30  Sp/rc G6  (d1) (asia Y Americano)",10000010,5,58,261,46.98,307.98,04/03/2024 05:19:38 PM,0,"S",0,""
"MC             ","Material Consumible",10000010,1,60.45,60.45,10.88,71.33,04/03/2024 05:19:38 PM,0,"S",0,""
"SHAMPOO01      ","Shampoo Limpia Parabrisas",10000010,1,5.78,5.2,0.94,6.14,04/03/2024 05:19:38 PM,0,"S",0,""
"ARANDELA01     ","Arandela",10000010,1,3.5,3.15,0.57,3.72,04/03/2024 05:19:38 PM,0,"S",0,""
"","BATERIA BOSH",10000012,1,491.53,491.53,88.48,580.01,28/05/2024 05:04:57 PM,0,"S",0,""
"ACEITEWOLF01   ","Aceite De Motor Wolf 5w30",10000013,4,49.5,158.4,28.51,186.91,12/02/2024 03:40:52 PM,0,"S",0,""
"BPA000000030007","Filtro De Aceite",10000013,1,25,20,3.6,23.6,12/02/2024 03:40:52 PM,0,"S",0,""
"BPA000000030004","Filtro De Aire",10000013,1,29.7,23.76,4.28,28.04,12/02/2024 03:40:52 PM,0,"S",0,""
"BPA000000030003","Filtro De Cabina",10000013,1,35,28,5.04,33.04,12/02/2024 03:40:52 PM,0,"S",0,""
"MC             ","Material Consumible",10000013,1,60,60,10.8,70.8,12/02/2024 03:40:52 PM,0,"S",0,""
"SHAMPOO01      ","Shampoo Limpia Parabrisas",10000013,1,6.5,6.5,1.17,7.67,12/02/2024 03:40:52 PM,0,"S",0,""
"ARANDELA01     ","Arandela",10000013,1,3.5,3.5,0.63,4.13,12/02/2024 03:40:52 PM,0,"S",0,""
"BPA000000060009","Liquido De Frenos",10000013,2,49,78.4,14.11,92.51,12/02/2024 03:40:52 PM,0,"S",0,""
"","SEGURO MDE REGULADOR DE FRENO POST",10000013,1,15,15,2.7,17.7,20/02/2023 12:29:11 PM,0,"S",0,""
"","COPAS DE PALIER",10000020,2,990,1980,356.4,2336.4,09/03/2023 11:47:43 AM,0,"S",0,""
"","PUNTAS DE PALIER",10000020,2,420,840,151.2,991.2,09/03/2023 11:47:43 AM,0,"S",0,""
"","GRASA DE PALIER",10000020,1,30,30,5.4,35.4,09/03/2023 11:47:43 AM,0,"S",0,""
"","SENSOR EJE DE LEVAS",10000020,1,182,182,32.76,214.76,09/03/2023 12:02:44 PM,0,"S",0,""
"","PASTILLAS DE FRENO POST",10000024,1,230,207,37.26,244.26,10/04/2023 03:48:58 PM,0,"S",0,""
"","insumos",10000024,1,60,60,10.8,70.8,10/04/2023 03:48:58 PM,0,"S",0,""
"","filtro de aire de motor",10000029,1,274,274,49.32,323.32,04/05/2023 04:04:03 PM,0,"S",0,""
"","filtro de cabina",10000029,1,322,322,57.96,379.96,04/05/2023 04:04:03 PM,0,"S",0,""
"","arandela",10000029,1,4.5,4.5,0.81,5.31,04/05/2023 04:04:03 PM,0,"S",0,""
"","shampoo limpia parabrisas",10000029,1,7,7,1.26,8.26,04/05/2023 04:04:03 PM,0,"S",0,""
"","insumos",10000029,1,60,60,10.8,70.8,04/05/2023 04:04:03 PM,0,"S",0,""
"","foco lagrima",10000029,1,6,6,1.08,7.08,04/05/2023 04:04:03 PM,0,"S",0,""
"","limpia frenos",10000029,1,25,25,4.5,29.5,04/05/2023 04:04:03 PM,0,"S",0,""
"MC             ","Material Consumible",10000030,1,60,54,9.72,63.72,12/02/2024 03:36:41 PM,0,"S",0,""
"BPA40013       ","ACEITE DE MOTOR 5W30",10000031,4,49.5,178.2,32.08,210.28,23/05/2023 01:16:04 PM,0,"S",0,""
"","FILTRO DE ACEITE DE MOTOR",10000031,1,26.5,23.85,4.29,28.14,18/05/2023 04:34:55 PM,0,"S",0,""
"","FILTRO DE AIRE DE MNOTOR",10000031,1,36.3,32.67,5.88,38.55,18/05/2023 04:34:55 PM,0,"S",0,""
"","FILTRO DE CABINA O ac",10000031,1,42,37.8,6.8,44.6,18/05/2023 04:34:55 PM,0,"S",0,""
"","BUJIAS",10000031,4,16.3,58.68,10.56,69.24,18/05/2023 04:34:55 PM,0,"S",0,""
"","JEBES SOPORTE DE RESORTES",10000036,2,20,40,7.2,47.2,02/08/2024 04:17:08 PM,0,"S",0,""
"","BRAZO DE SUSP. POSTERIOR",10000036,1,264,264,47.52,311.52,02/08/2024 04:17:08 PM,0,"S",0,""
"","ACEITE DE MOTOR 5W40",10000040,6,49.5,297,53.46,350.46,13/06/2023 05:48:38 PM,0,"S",0,""
"","FILTRO DE ACEITE DE MOTOR",10000040,1,35,35,6.3,41.3,13/06/2023 05:48:38 PM,0,"S",0,""
"","SHAMPOO LIMPIA PARABRISAS",10000040,1,7,7,1.26,8.26,13/06/2023 05:48:38 PM,0,"S",0,""
"","ARANDELA",10000040,1,3.5,3.5,0.63,4.13,13/06/2023 05:48:38 PM,0,"S",0,""
"","ACEITE DE MOTOR",10000059,5,49.5,222.75,40.1,262.85,24/11/2023 05:02:36 PM,0,"S",0,""
"","FILTRO DE ACEITE DE MOTOR",10000059,1,28,25.2,4.54,29.74,24/11/2023 05:02:36 PM,0,"S",0,""
"","FILTRO DE AIRE DE MOTOR",10000059,1,37,33.3,5.99,39.29,24/11/2023 05:02:36 PM,0,"S",0,""
"","FILTRO DE CABINA O A/C",10000059,1,42,37.8,6.8,44.6,24/11/2023 05:02:36 PM,0,"S",0,""
"","ARANDELA",10000059,1,3.5,3.5,0.63,4.13,24/11/2023 05:02:36 PM,0,"S",0,""
"","SHAMPOO LIMPIA PARABRISAS",10000059,1,7,7,1.26,8.26,24/11/2023 05:02:36 PM,0,"S",0,""
"01001-01004    ","SHAMPOO LIMPIAPARABRISAS WURTH 32ML.",10000069,1,7,7,1.26,8.26,04/03/2024 08:52:47 AM,0,"S",0,""
"01001-02007    ","FOCO W16W 12V. 16W. TIPO LAGRIMA MED.",10000069,1,15,13.5,2.43,15.93,21/03/2024 02:50:06 PM,0,"S",0,""
"01001-03007    ","ARANDELA DE TAPON DE CARTER",10000069,1,5.85,5,0.9,5.9,26/03/2024 03:58:09 PM,0,"S",0,""
"MC             ","MATERIAL CONSUMIBLE",10000069,1,60,60,10.8,70.8,21/03/2024 04:49:40 PM,0,"S",0,""
"01001-05002    ","PASTILLAS DE FRENO DELT.",10000070,1,260,234,42.12,276.12,20/02/2024 04:43:04 PM,0,"S",0,""
"01001-06001    ","FILTRO DE AIRE",10000070,1,32,28.8,5.18,33.98,20/02/2024 04:43:04 PM,0,"S",0,""
"01001-06002    ","FILTRO DE ACEITE",10000070,1,28,25.2,4.54,29.74,20/02/2024 04:43:04 PM,0,"S",0,""
"01001-06003    ","FILTRO DE AIRE DE CABINA",10000070,1,39,35.1,6.32,41.42,20/02/2024 04:43:05 PM,0,"S",0,""
"01001-05001    ","DISCO DE FRENO DELT.",10000070,2,260,520,93.6,613.6,20/02/2024 04:43:05 PM,0,"S",0,""
"01001-06002    ","FILTRO DE ACEITE",10000069,1,28,25.2,4.54,29.74,26/03/2024 03:49:20 PM,0,"S",0,""
"01001-01001    ","ACEITE DE MOTOR   5W30 SASH",10000070,5,49.5,222.75,40.1,262.85,20/02/2024 04:43:05 PM,0,"S",0,""
"01001-03009    ","BUJIA DOBLE ELECTRODO",10000070,4,20.63,74.27,13.37,87.64,20/02/2024 04:43:05 PM,0,"S",0,""
"01001-03007    ","ARANDELA DE TAPON DE CARTER",10000070,1,4.5,4.5,0.81,5.31,20/02/2024 04:43:05 PM,0,"S",0,""
"MC             ","MATERIAL CONSUMIBLE",10000070,1,60,60,10.8,70.8,20/02/2024 04:43:05 PM,0,"S",0,""
"01001-01004    ","SHAMPOO LIMPIAPARABRISAS WURTH 32ML.",10000070,1,7,7,1.26,8.26,20/02/2024 04:43:05 PM,0,"S",0,""
"01001-01006    ","LIQUIDO DE FRENO DOT4  500ML",10000070,1,45,40.5,7.29,47.79,20/02/2024 04:43:05 PM,0,"S",0,""
"01001-01002    ","Aceite De Motor 10w30 Sash",10000074,5,42.29,211.45,38.06,249.51,21/02/2024 04:48:17 PM,0,"S",0,""
"01001-01003    ","Refrigerante",10000077,1,65,65,11.7,76.7,26/02/2024 11:04:36 AM,0,"S",0,""
"01001-01004    ","Shampoo Limpiaparabrisas Wurth 32ml.",10000074,1,7,7,1.26,8.26,21/02/2024 04:48:17 PM,0,"S",0,""
"01001-03007    ","Arandela De Tapon De Carter",10000074,1,4.5,4.5,0.81,5.31,21/02/2024 04:48:17 PM,0,"S",0,""
"MC             ","Material Consumible",10000074,1,60,60,10.8,70.8,21/02/2024 04:48:17 PM,0,"S",0,""
"01001-02008    ","Foco Tipo Lagrima Chico",10000074,1,5,5,0.9,5.9,21/02/2024 04:48:17 PM,0,"S",0,""
"01001-02010    ","Foco Lagrimon 02 Cont.",10000073,2,20,40,7.2,47.2,23/02/2024 04:43:51 PM,0,"S",0,""
"01001-05003    ","TRAPECIOS DELT.",10000069,2,247.5,445.5,80.19,525.69,21/03/2024 04:49:40 PM,0,"S",0,""
"01001-04002    ","PONCHO DE PALIER EXT.",10000069,2,40,72,12.96,84.96,21/03/2024 04:49:40 PM,0,"S",0,""
"01001-01502    ","GRASA DE PALIER ( POTE )",10000069,1,25,22.5,4.05,26.55,21/03/2024 06:55:58 PM,0,"S",0,""
"01001-03012    ","EMPAQUE DE TAPA DE BALANCINES",10000069,1,65,58.5,10.53,69.03,21/03/2024 04:49:40 PM,0,"S",0,""
"01001-01009    ","ACEITE DE CREMALLERA DE D/H",10000069,1,66,0,0,0,21/03/2024 06:53:33 PM,0,"S",0,""
"01001-02008    ","Foco Tipo Lagrima Chico",10000083,1,5,5,0.9,5.9,29/02/2024 09:12:35 AM,0,"S",0,""
"MC             ","Material Consumible",10000083,1,60,60,10.8,70.8,29/02/2024 09:12:35 AM,0,"S",0,""
"01001-04005    ","Manguera De Deposito Bomba D/h",10000097,1,34.96,34.96,6.29,41.25,12/03/2024 04:44:15 PM,0,"S",0,""
"MC             ","MATERIAL CONSUMIBLE",10000089,1,60,60,10.8,70.8,05/03/2024 09:44:33 AM,0,"S",0,""
"01001-03010    ","Abrazadera Multiuso",10000097,2,5.59,11.18,2.01,13.19,12/03/2024 04:44:15 PM,0,"S",0,""
"","BUJIAS CONVENCIONALES",,4,22.5,90,16.2,106.2,11/03/2024 05:00:18 PM,0,"S",0,""
"","AUXILIO MECANICO CON TRASLADO DE VEHÍCULO",,1,280,280,50.4,330.4,11/03/2024 05:00:18 PM,0,"S",0,""
"","PASTILLA DE FRENO DELT. TRUSTING HIBRIDA CERAMICA",10000251,1,742,742,133.56,875.56,30/07/2024 08:18:56 PM,0,"S",0,""
"","SENSOR DELT. DYNAMIC USA",10000251,1,455,455,81.9,536.9,30/07/2024 08:18:56 PM,0,"S",0,""
"","PASTILLAS DE FRENO POST.SAMKO ITALIANA CERAMICA",10000251,1,544.5,544.5,98.01,642.51,30/07/2024 08:18:56 PM,0,"S",0,""
"","SENSOR POST. DYNAMIC USA",10000251,1,345,345,62.1,407.1,30/07/2024 08:18:56 PM,0,"S",0,""
"","RETIFICADO DISCOS DELT.",10000251,2,45,90,16.2,106.2,30/07/2024 08:18:56 PM,0,"S",0,""
"","RECTIFICADO DE DISCOS POST.",10000251,2,45,90,16.2,106.2,30/07/2024 08:18:56 PM,0,"S",0,""
"MC             ","Material Consumible",10000251,1,60,60,10.8,70.8,30/07/2024 08:18:56 PM,0,"S",0,""
"","FILTRO DE ACEITE DE MOTOR",,1,35,31.5,5.67,37.17,15/07/2023 09:07:35 AM,0,"S",0,""
"","ESQUINERO LH",10000041,1,120,120,21.6,141.6,15/06/2023 11:54:06 AM,0,"S",0,""
