CODIGO,DESCRIPCION,N_OT,CANTIDAD,PRECIO_UNITARIO,SUBTOTAL,IGV,TOTAL,FECHA_REGISTRO,REPARAR,C_MONEDA,N_PROFORMA,C_PROMOCION
01001-01017,Refrigerante G12,10000681,1,132.64,132.64,23.88,156.52,26/05/2025 10:55:00 AM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10000682,5,45,225,40.5,265.5,26/05/2025 11:54:29 AM,0,S,0,
01001-03007,Arandela de tapon de carter,10000682,1,5.5,5.5,0.99,6.49,26/05/2025 11:54:29 AM,0,S,0,
01001-06086,Filtro de aceite,10000682,1,45,45,8.1,53.1,26/05/2025 11:54:29 AM,0,S,0,
01001-06027,Filtro de aire,10000682,1,65,65,11.7,76.7,26/05/2025 11:54:29 AM,0,S,0,
01001-06028,Filtro de cabina a/c,10000682,1,75,75,13.5,88.5,26/05/2025 11:54:29 AM,0,S,0,
01001-01501,Kit de limpieza sistema gasolina e inyectores,10000682,1,120,120,21.6,141.6,26/05/2025 11:54:29 AM,0,S,0,
01001-01037,Aceite De Motor 5w30 C2/c3,10000681,6,45,258.99,46.62,305.61,26/05/2025 02:14:43 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000681,1,5.5,5.28,0.95,6.23,26/05/2025 02:14:43 PM,0,S,0,
01001-06036,Filtro De Aceite,10000681,1,55,52.76,9.5,62.26,26/05/2025 02:14:43 PM,0,S,0,
01001-06037,Filtro De Aire,10000681,1,115,110.31,19.86,130.17,27/05/2025 08:49:05 AM,0,S,0,
01001-06078,Filtro De Cabina A/c,10000681,1,180,172.66,31.08,203.74,27/05/2025 08:49:05 AM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000681,1,9.5,9.5,1.71,11.21,26/05/2025 10:54:28 AM,0,S,0,
MC,Material Consumible,10000681,1,75,75,13.5,88.5,26/05/2025 02:08:42 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000682,1,9.5,9.5,1.71,11.21,26/05/2025 11:54:29 AM,0,S,0,
MC,Material consumible,10000682,1,75,75,13.5,88.5,26/05/2025 11:54:29 AM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10000683,6,45,270,48.6,318.6,28/05/2025 11:45:38 AM,0,S,0,
01001-03007,Arandela de tapon de carter,10000683,1,5.5,5.5,0.99,6.49,28/05/2025 11:45:38 AM,0,S,0,
01001-06086,Filtro de aceite,10000683,1,45,45,8.1,53.1,28/05/2025 11:45:38 AM,0,S,0,
01001-06027,Filtro de aire,10000683,1,65,65,11.7,76.7,28/05/2025 11:45:38 AM,0,S,0,
01001-06028,Filtro de cabina a/c,10000683,1,75,75,13.5,88.5,28/05/2025 11:45:38 AM,0,S,0,
01001-01501,Kit de limpieza sistema gasolina e inyectores,10000683,1,120,120,21.6,141.6,28/05/2025 11:45:38 AM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000643,1,5.5,5.5,0.99,6.49,27/05/2025 05:24:03 PM,0,S,0,
MC,Material Consumible,10000643,1,95,95,17.1,112.1,27/05/2025 05:24:03 PM,0,S,0,
MC,Material Consumible,10000657,1,75,75,13.5,88.5,08/05/2025 06:09:39 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000657,1,5.5,5.5,0.99,6.49,08/05/2025 06:09:39 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000657,1,9.5,9.5,1.71,11.21,08/05/2025 06:09:39 PM,0,S,0,
01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,10000657,1,120,120,21.6,141.6,08/05/2025 06:09:39 PM,0,S,0,
01001-01032,Aceite De Motor Sae 5w-30,10000659,5,45,225,40.5,265.5,09/05/2025 02:18:07 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000659,1,5.5,5.5,0.99,6.49,09/05/2025 02:18:07 PM,0,S,0,
01001-06086,Filtro De Aceite,10000659,1,25,25,4.5,29.5,09/05/2025 02:18:07 PM,0,S,0,
01001-06025,Filtro De Aire,10000659,1,36,36,6.48,42.48,09/05/2025 02:18:07 PM,0,S,0,
01001-06028,Filtro De Cabina A/c,10000659,1,40,40,7.2,47.2,09/05/2025 02:18:07 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000659,1,9.5,9.5,1.71,11.21,09/05/2025 02:18:07 PM,0,S,0,
MC,Material Consumible,10000666,1,75,75,13.5,88.5,13/05/2025 04:17:47 PM,0,S,0,
MC,Material Consumible,10000676,1,75,75,13.5,88.5,30/05/2025 04:32:37 PM,0,S,0,
01001-01005,Aceite De D/h,10000667,4,60,240,43.2,283.2,17/05/2025 09:40:01 AM,0,S,0,
01001-25010,Bateria Bosch Ams 100d23l,10000667,1,504.24,504.24,90.76,595,17/05/2025 09:40:01 AM,0,S,0,
01001-01508,Limpiador De Sistema De Lubricacion De Motor,10000662,1,64.35,64.35,11.58,75.93,17/06/2025 06:24:40 PM,0,S,0,
01001-01032,Aceite De Motor Sae 5w-30,10000648,5,45,225,40.5,265.5,19/05/2025 10:05:07 AM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000648,1,5.5,5.5,0.99,6.49,19/05/2025 10:05:07 AM,0,S,0,
01001-06086,Filtro De Aceite,10000648,1,35,35,6.3,41.3,19/05/2025 10:05:07 AM,0,S,0,
01001-06027,Filtro De Aire,10000648,1,65,65,11.7,76.7,19/05/2025 10:05:07 AM,0,S,0,
01001-06028,Filtro De Cabina A/c,10000648,1,75,75,13.5,88.5,19/05/2025 10:05:07 AM,0,S,0,
01001-03120,Bujias,10000648,4,35,140,25.2,165.2,19/05/2025 10:10:35 AM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000648,1,9.5,9.5,1.71,11.21,19/05/2025 10:05:07 AM,0,S,0,
MC,Material Consumible,10000648,1,75,75,13.5,88.5,19/05/2025 10:05:07 AM,0,S,0,
MC,Material Consumible,10000672,1,105,99.75,17.95,117.7,24/05/2025 04:01:26 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000683,1,9.5,9.5,1.71,11.21,28/05/2025 11:45:38 AM,0,S,0,
MC,Material consumible,10000683,1,75,75,13.5,88.5,28/05/2025 11:45:38 AM,0,S,0,
01001-02008,Foco Lagrima Chico W5w 12v 5w,10000683,2,3.5,7,1.26,8.26,28/05/2025 11:45:38 AM,0,S,0,
01001-03007,Arandela de tapon de carter,10000684,1,5.5,5.5,0.99,6.49,28/05/2025 10:03:12 AM,0,S,0,
01001-06086,Filtro de aceite,10000684,1,45,45,8.1,53.1,28/05/2025 10:03:12 AM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10000684,4.5,45,202.5,36.45,238.95,28/05/2025 10:03:12 AM,0,S,0,
01001-06027,Filtro de aire,10000684,1,65,65,11.7,76.7,28/05/2025 10:03:12 AM,0,S,0,
01001-06028,Filtro de cabina a/c,10000684,1,75,75,13.5,88.5,28/05/2025 10:03:12 AM,0,S,0,
01001-01022,Aceite De Motor Diesel 15w40,10000656,6,42,252,45.36,297.36,08/05/2025 06:19:05 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000656,1,5.5,5.5,0.99,6.49,08/05/2025 06:19:05 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000656,1,9.5,9.5,1.71,11.21,08/05/2025 06:19:05 PM,0,S,0,
MC,Material Consumible,10000656,1,75,75,13.5,88.5,08/05/2025 06:19:05 PM,0,S,0,
MC,Material Consumible,10000661,1,75,75,13.5,88.5,13/05/2025 05:46:39 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000661,1,5.5,5.5,0.99,6.49,13/05/2025 05:46:39 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000661,1,9.5,9.5,1.71,11.21,13/05/2025 05:46:39 PM,0,S,0,
01001-01032,Aceite De Motor Sae 5w-30,10000664,5,45,225,40.5,265.5,13/05/2025 05:30:30 PM,0,S,0,
01001-06086,Filtro De Aceite,10000664,1,35,35,6.3,41.3,13/05/2025 05:30:30 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000664,1,5.5,5.5,0.99,6.49,13/05/2025 05:30:30 PM,0,S,0,
01001-06025,Filtro De Aire,10000664,1,55.09,55.09,9.92,65.01,13/05/2025 05:30:30 PM,0,S,0,
01001-06028,Filtro De Cabina A/c,10000664,1,75,75,13.5,88.5,13/05/2025 05:30:30 PM,0,S,0,
01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,10000664,1,120,120,21.6,141.6,13/05/2025 05:30:30 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000664,1,9.5,9.5,1.71,11.21,13/05/2025 05:30:30 PM,0,S,0,
MC,Material Consumible,10000664,1,75,75,13.5,88.5,13/05/2025 05:30:30 PM,0,S,0,
01001-02010,Foco Lagrimon 02 Cont.,10000664,1,20,20,3.6,23.6,13/05/2025 05:30:30 PM,0,S,0,
01001-01002,Aceite De Motor 10w30,10000674,4.2,45,189,34.02,223.02,21/05/2025 02:33:26 PM,0,S,0,
MC,Material Consumible,10000674,1,50,50,9,59,21/05/2025 02:33:26 PM,0,S,0,
01001-04007,Abrazadera Chica Poncho De Palier 25-40 Mm,10000655,2,3.55,7.1,1.28,8.38,08/05/2025 06:18:17 PM,0,S,0,
01001-04008,Abrazadera Grande Poncho De Palier 45-120 Mm,10000655,2,6.85,13.7,2.47,16.17,08/05/2025 06:18:17 PM,0,S,0,
01001-02056,Foco Iodo Hb4 12v 51w,10000663,1,48.94,48.38,8.71,57.09,13/05/2025 10:43:29 AM,0,S,0,
01001-02061,Foco Lagrima Mini 12v. 1.2w,10000663,1,2.5,2.47,0.44,2.91,13/05/2025 10:43:29 AM,0,S,0,
01001-010078,Liquido De Freno Dot 4,10000661,2,45,90,16.2,106.2,20/05/2025 08:48:14 AM,0,S,0,
01001-03061,Rodaje De Templador Faja De Auxiliar,10000662,1,44.55,44.55,8.02,52.57,17/06/2025 06:24:40 PM,0,S,0,
01001-01032,Aceite De Motor Sae 5w-30,10000673,6,45,270,48.6,318.6,21/05/2025 10:15:55 AM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000673,1,5.5,5.5,0.99,6.49,21/05/2025 10:15:55 AM,0,S,0,
01001-09005,"Plumilla 19""",10000457,1,50.85,0,0,0,21/05/2025 01:35:04 PM,0,S,0,
01001-09006,"Plumilla 24""",10000457,1,50.85,0,0,0,21/05/2025 01:35:04 PM,0,S,0,
MC,Material Consumible,10000675,1,75,75,13.5,88.5,21/05/2025 04:34:40 PM,0,S,0,
01001-01504,Kit De Desinfeccion Y Desodorizacion De A/c,10000677,1,119.36,119.36,21.48,140.84,24/05/2025 11:20:42 AM,0,S,0,
01001-02012,Foco Tipo Fusi. C5w 12v. 5w Y 10w,10000677,1,10,10,1.8,11.8,24/05/2025 11:20:42 AM,0,S,0,
01001-01510,Aditivo Limpiador De Sistema De Lubricacion,10000686,1,52,44.2,7.96,52.16,29/05/2025 02:22:22 PM,0,S,0,
MC,Material Consumible,10000651,1,75,75,13.5,88.5,08/05/2025 11:29:30 AM,0,S,0,
01001-01001,Aceite De Motor 5w30,10000662,6,66.86,401.16,72.21,473.37,17/06/2025 06:24:40 PM,0,S,0,
MC,Material Consumible,10000662,1,88.5,88.5,15.93,104.43,17/06/2025 06:24:40 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000662,1,6.49,6.49,1.17,7.66,17/06/2025 06:24:40 PM,0,S,0,
01001-02004,Bateria Quickstart - Smf-56219,10000661,1,330.35,330.35,59.46,389.81,13/05/2025 05:46:39 PM,0,S,0,
01001-01002,Aceite De Motor 10w30,10000686,6,45,229.5,41.31,270.81,29/05/2025 02:22:22 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000686,1,5.5,4.67,0.84,5.51,29/05/2025 02:22:22 PM,0,S,0,
01001-06057,Filtro De Aceite,10000686,1,45,38.25,6.89,45.14,29/05/2025 02:22:22 PM,0,S,0,
01001-06027,Filtro De Aire,10000686,1,65,55.25,9.95,65.2,29/05/2025 02:22:22 PM,0,S,0,
01001-06028,Filtro De Cabina A/c,10000686,1,75,63.75,11.48,75.23,29/05/2025 02:22:22 PM,0,S,0,
01001-02008,Foco Lagrima Chico W5w 12v 5w,10000662,4,4.13,16.52,2.97,19.49,17/06/2025 06:24:40 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000684,1,9.5,9.5,1.71,11.21,28/05/2025 10:03:12 AM,0,S,0,
MC,Material consumible,10000684,1,75,75,13.5,88.5,28/05/2025 10:03:12 AM,0,S,0,
01001-02059,Foco Iodo H-4 12v 60/55w,10000684,1,45,45,8.1,53.1,28/05/2025 10:02:19 AM,0,S,0,
01001-03072,Empaque De Tapa De Balancines,10000684,1,92.4,92.4,16.63,109.03,28/05/2025 10:02:19 AM,0,S,0,
01001-02008,Foco Lagrima Chico W5w 12v 5w,10000684,2,3.5,7,1.26,8.26,28/05/2025 10:02:19 AM,0,S,0,
01001-03123,Reten De Palier Izquierdo,10000683,1,111,111,19.98,130.98,28/05/2025 11:43:01 AM,0,S,0,
01001-01007,Aceite De Bomba Dual (dpsf)(08200-9007a),10000683,3,114.41,343.23,61.78,405.01,28/05/2025 11:43:01 AM,0,S,0,
01001-01001,Aceite De Motor 5w30,10000642,6,56.66,339.96,61.19,401.15,29/04/2025 12:58:01 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000642,1,5.5,5.5,0.99,6.49,29/04/2025 12:58:01 PM,0,S,0,
MC,Material Consumible,10000642,1,75,75,13.5,88.5,29/04/2025 12:58:01 PM,0,S,0,
MC,Material Consumible,10000648,1,75,75,13.5,88.5,19/05/2025 10:12:46 AM,0,S,0,
01001-01001,Aceite De Motor 5w30,10000652,7,56.66,396.62,71.39,468.01,06/05/2025 03:50:17 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000652,1,5.5,5.5,0.99,6.49,06/05/2025 03:50:17 PM,0,S,0,
01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,10000652,1,120,120,21.6,141.6,06/05/2025 05:29:30 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000652,1,9.5,9.5,1.71,11.21,06/05/2025 03:50:17 PM,0,S,0,
MC,Material Consumible,10000652,1,75,75,13.5,88.5,06/05/2025 03:50:17 PM,0,S,0,
01001-01001,Aceite De Motor 5w30,10000661,5,56.66,283.3,50.99,334.29,13/05/2025 05:46:39 PM,0,S,0,
01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,10000665,1,120,120,21.6,141.6,13/05/2025 05:26:35 PM,0,S,0,
01001-25011,Bateria Principal 720 Cca,10000698,1,1790,1790,322.2,2112.2,04/06/2025 05:17:40 PM,0,S,0,
01001-01037,Aceite De Motor 5w30 C2/c3,10000699,7,45,315,56.7,371.7,09/06/2025 09:25:29 AM,0,S,0,
01001-25012,Bateria De Respaldo 10ah 170cca,10000698,1,732.7,732.7,131.89,864.59,04/06/2025 05:17:40 PM,0,S,0,
01001-01013,Refrigerante Rosado,10000699,1,99,99,17.82,116.82,09/06/2025 09:25:29 AM,0,S,0,
01001-01011,Aceite Atf+4 / Psf+4 Mopar 1/4 Gl,10000701,2,79.5,159,28.62,187.62,09/06/2025 10:51:05 AM,0,S,0,
01001-02008,Foco Lagrima Chico W5w 12v 5w,10000690,4,4.13,16.52,2.97,19.49,30/06/2025 07:49:05 PM,0,S,0,
01001-02061,Foco Lagrima Mini 12v. 1.2w,10000717,2,2.5,5,0.9,5.9,17/06/2025 03:19:41 PM,0,S,0,
01001-02010,Foco Lagrimon 02 Cont.,10000717,1,20,20,3.6,23.6,17/06/2025 03:19:41 PM,0,S,0,
MC,Material Consumible,10000708,1,75,75,13.5,88.5,17/06/2025 05:45:07 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10000714,1,5.5,5.5,0.99,6.49,17/06/2025 03:25:11 PM,0,S,0,
01001-06086,Filtro de aceite,10000714,1,45,45,8.1,53.1,17/06/2025 03:25:11 PM,0,S,0,
01001-06027,Filtro de aire,10000714,1,65,65,11.7,76.7,17/06/2025 03:25:11 PM,0,S,0,
01001-06028,Filtro de cabina a/c,10000714,1,75,75,13.5,88.5,17/06/2025 03:25:11 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000714,1,9.5,9.5,1.71,11.21,17/06/2025 03:25:11 PM,0,S,0,
MC,Material consumible,10000714,1,75,75,13.5,88.5,17/06/2025 03:25:11 PM,0,S,0,
01001-02004,Bateria Quickstart - Smf-56219,10000718,1,330.35,330.35,59.46,389.81,18/06/2025 07:11:33 PM,0,S,0,
01001-010078,Liquido De Freno Dot 4,10000690,2,53.1,106.2,19.12,125.32,30/06/2025 07:49:05 PM,0,S,0,
01001-02008,Foco Lagrima Chico W5w 12v 5w,10000718,2,3.5,7,1.26,8.26,18/06/2025 07:11:33 PM,0,S,0,
01001-01032,Aceite De Motor Sae 5w-30,10000714,5,45,225,40.5,265.5,17/06/2025 03:25:18 PM,0,S,0,
01001-01002,Aceite De Motor 10w30,10000717,5,45,225,40.5,265.5,17/06/2025 03:21:36 PM,0,S,0,
MC,Material Consumible,10000687,1,88.5,88.5,15.93,104.43,30/07/2025 06:54:34 PM,0,S,0,
MC,Material Consumible,10000733,1,75,75,13.5,88.5,02/07/2025 12:53:37 PM,0,S,0,
01001-02051,Foco 2 Cont. Base Metal P21/5w 12v,10000737,1,17,17,3.06,20.06,30/06/2025 02:42:53 PM,0,S,0,
01001-01022,Aceite De Motor Diesel 15w40,10000687,8,49.56,396.48,71.37,467.85,30/07/2025 06:54:34 PM,0,S,0,
01001-06093,Filtro De Aceite Diesel,10000687,1,119.53,119.53,21.52,141.05,30/07/2025 06:54:34 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000687,1,6.49,6.49,1.17,7.66,30/07/2025 06:54:34 PM,0,S,0,
MC,Material Consumible,10000865,1,75,75,13.5,88.5,01/10/2025 09:06:57 AM,0,S,0,
01001-06014,Filtro De Aceite,10000740,1,45,45,8.1,53.1,05/07/2025 11:58:02 AM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10000742,5,45,213.25,38.39,251.64,05/07/2025 11:58:56 AM,0,S,0,
01001-03007,Arandela de tapon de carter,10000742,1,5.5,5.21,0.94,6.15,05/07/2025 11:58:56 AM,0,S,0,
01001-06086,Filtro de aceite,10000742,1,45,42.65,7.68,50.33,05/07/2025 11:58:56 AM,0,S,0,
01001-06027,Filtro de aire,10000742,1,65,61.61,11.09,72.7,05/07/2025 11:58:56 AM,0,S,0,
01001-06028,Filtro de cabina a/c,10000742,1,75,71.08,12.79,83.87,05/07/2025 11:58:56 AM,0,S,0,
01001-03091,Empaque De Base De Filtro De Aceite,10000733,1,180.18,180.18,32.43,212.61,02/07/2025 12:53:37 PM,0,S,0,
01001-0325,Reten De Turbina,10000733,1,91,91,16.38,107.38,02/07/2025 12:53:37 PM,0,S,0,
01001-03124,Oring De Turbina,10000733,1,39,39,7.02,46.02,02/07/2025 12:53:37 PM,0,S,0,
01001-03083,Soporte De Motor Post.,10000733,1,820,820,147.6,967.6,02/07/2025 12:53:37 PM,0,S,0,
01001-01032,Aceite De Motor Sae 5w-30,10000740,4,45,180,32.4,212.4,05/07/2025 11:58:02 AM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000740,1,5.5,5.5,0.99,6.49,05/07/2025 11:58:02 AM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000740,1,9.5,9.5,1.71,11.21,05/07/2025 11:58:02 AM,0,S,0,
MC,Material Consumible,10000740,1,75,75,13.5,88.5,05/07/2025 11:58:02 AM,0,S,0,
MC,Material Consumible,10000742,1,75,75,13.5,88.5,03/07/2025 06:59:10 PM,0,S,0,
MC,Material consumible,10000742,1,75,71.08,12.79,83.87,05/07/2025 11:58:56 AM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10000744,5,45,225,40.5,265.5,04/07/2025 09:13:59 AM,0,S,0,
01001-03007,Arandela de tapon de carter,10000744,1,5.5,5.5,0.99,6.49,04/07/2025 09:13:59 AM,0,S,0,
01001-06086,Filtro de aceite,10000744,1,45,45,8.1,53.1,04/07/2025 09:13:59 AM,0,S,0,
01001-06027,Filtro de aire,10000744,1,65,65,11.7,76.7,04/07/2025 09:13:59 AM,0,S,0,
01001-06028,Filtro de cabina a/c,10000744,1,75,75,13.5,88.5,04/07/2025 09:13:59 AM,0,S,0,
01001-01501,Kit de limpieza sistema gasolina e inyectores,10000744,1,120,120,21.6,141.6,04/07/2025 09:13:59 AM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000744,1,9.5,9.5,1.71,11.21,04/07/2025 09:13:59 AM,0,S,0,
MC,Material Consumible,10000744,1,75,75,13.5,88.5,05/07/2025 12:02:42 PM,0,S,0,
01001-02004,Bateria Quickstart - Smf-56219,10000702,1,330.35,330.35,59.46,389.81,09/06/2025 09:11:01 AM,0,S,0,
01001-01501,Kit De Limpieza Sistema Gasolina E Inyectores,10000707,1,120,114,20.52,134.52,11/06/2025 05:28:52 PM,0,S,0,
MC,Material Consumible,10000702,1,75,75,13.5,88.5,09/06/2025 07:59:36 PM,0,S,0,
MC,Material Consumible,10000691,1,75,75,13.5,88.5,10/07/2025 09:20:35 AM,0,S,0,
01001-05080,Amortiguadores Posteriores,10000700,1,186.44,186.44,33.56,220,19/06/2025 08:00:46 PM,0,S,0,
01001-040145,Punta De Palier Exterior,10000700,1,203.4,203.4,36.61,240.01,19/06/2025 08:00:46 PM,0,S,0,
01001-01035,Aceite De Caja Cvt,10000707,4,160,640,115.2,755.2,11/06/2025 05:28:52 PM,0,S,0,
MC,Material Consumible,10000713,1,88.5,88.5,15.93,104.43,17/06/2025 05:09:12 PM,0,S,0,
01001-01016,Aceite De Motor  5w40,10000735,1,56.66,56.66,10.2,66.86,27/06/2025 01:01:00 PM,0,S,0,
MC,Material Consumible,10000744,1,75,75,13.5,88.5,05/07/2025 03:51:17 PM,0,S,0,
MC,Material Consumible,10000747,1,75,75,13.5,88.5,02/08/2025 12:56:41 PM,0,S,0,
MC,Material Consumible,10000688,1,75,75,13.5,88.5,30/05/2025 04:27:32 PM,0,S,0,
01001-01036,Aceite De Motor 0w-20 Edge Professional,10000692,6,106.7,640.2,115.24,755.44,23/06/2025 06:21:40 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000692,1,5.5,5.5,0.99,6.49,23/06/2025 06:21:40 PM,0,S,0,
01001-010078,Liquido De Freno Dot 4,10000692,1,45,45,8.1,53.1,31/05/2025 11:59:48 AM,0,S,0,
MC,Material Consumible,10000692,1,75,75,13.5,88.5,31/05/2025 11:59:48 AM,0,S,0,
01001-01008,Aceite De Motor 10w40,10000694,5,45,225,40.5,265.5,02/06/2025 03:14:55 PM,0,S,0,
01001-03007,Arandela De Tapon De Carter,10000694,1,5.5,5.5,0.99,6.49,02/06/2025 03:14:55 PM,0,S,0,
01001-06036,Filtro De Aceite,10000694,1,58,58,10.44,68.44,02/06/2025 03:14:55 PM,0,S,0,
01001-06063,Filtro De Aire,10000694,1,75,75,13.5,88.5,02/06/2025 03:14:55 PM,0,S,0,
01001-06064,Filtro De Cabina A/c,10000694,1,65,65,11.7,76.7,02/06/2025 03:14:55 PM,0,S,0,
01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000694,1,9.5,9.5,1.71,11.21,02/06/2025 03:14:55 PM,0,S,0,
MC,Material Consumible,10000694,1,75,75,13.5,88.5,02/06/2025 03:14:55 PM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10000696,5,45,225,40.5,265.5,03/06/2025 09:52:36 AM,0,S,0,
01001-03007,Arandela de tapon de carter,10000696,1,5.5,5.5,0.99,6.49,09/06/2025 09:19:29 AM,0,S,0,
01001-06086,Filtro de aceite,10000696,1,45,45,8.1,53.1,09/06/2025 09:19:29 AM,0,S,0,
01001-06027,Filtro de aire,10000696,1,65,65,11.7,76.7,09/06/2025 09:19:29 AM,0,S,0,
01001-06028,Filtro de cabina a/c,10000696,1,75,75,13.5,88.5,09/06/2025 09:19:29 AM,0,S,0,
01001-01501,Kit de limpieza sistema gasolina e inyectores,10000696,1,120,120,21.6,141.6,09/06/2025 09:19:29 AM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000696,1,9.5,9.5,1.71,11.21,09/06/2025 09:19:29 AM,0,S,0,
MC,Material consumible,10000696,1,75,75,13.5,88.5,09/06/2025 09:19:29 AM,0,S,0,
MC,Material Consumible,10000690,1,88.5,88.5,15.93,104.43,30/06/2025 07:49:05 PM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10000723,6,45,270,48.6,318.6,23/06/2025 06:04:20 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10000723,1,5.5,5.5,0.99,6.49,23/06/2025 06:04:20 PM,0,S,0,
01001-06086,Filtro de aceite,10000723,1,45,40.23,7.24,47.47,23/06/2025 06:04:20 PM,0,S,0,
01001-06027,Filtro de aire,10000723,1,65,58.11,10.46,68.57,23/06/2025 06:04:20 PM,0,S,0,
01001-06028,Filtro de cabina a/c,10000723,1,75,67.05,12.07,79.12,23/06/2025 06:04:20 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000723,1,9.5,9.5,1.71,11.21,23/06/2025 06:04:20 PM,0,S,0,
MC,Material consumible,10000723,1,75,75,13.5,88.5,23/06/2025 06:04:20 PM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10000737,5,45,225,40.5,265.5,30/06/2025 02:42:53 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10000737,1,5.5,5.5,0.99,6.49,30/06/2025 02:42:53 PM,0,S,0,
01001-06086,Filtro de aceite,10000737,1,45,45,8.1,53.1,30/06/2025 02:42:53 PM,0,S,0,
01001-06027,Filtro de aire,10000737,1,65,65,11.7,76.7,30/06/2025 02:42:53 PM,0,S,0,
01001-06028,Filtro de cabina a/c,10000737,1,75,75,13.5,88.5,30/06/2025 02:42:54 PM,0,S,0,
01001-01501,Kit de limpieza sistema gasolina e inyectores,10000737,1,120,120,21.6,141.6,30/06/2025 02:42:54 PM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10000718,5,45,225,40.5,265.5,17/06/2025 03:11:13 PM,0,S,0,
01001-03007,Arandela de tapon de carter,10000718,1,5.5,5.5,0.99,6.49,17/06/2025 03:11:13 PM,0,S,0,
01001-06086,Filtro de aceite,10000718,1,45,45,8.1,53.1,17/06/2025 03:11:13 PM,0,S,0,
01001-06027,Filtro de aire,10000718,1,65,65,11.7,76.7,17/06/2025 03:11:13 PM,0,S,0,
01001-01501,Kit de limpieza sistema gasolina e inyectores,10000718,1,120,120,21.6,141.6,17/06/2025 03:11:13 PM,0,S,0,
01001-01004,Shampoo limpiaparabrisas wurth 32ml.,10000718,1,9.5,9.5,1.71,11.21,17/06/2025 03:11:13 PM,0,S,0,
MC,Material consumible,10000718,1,75,75,13.5,88.5,17/06/2025 03:11:13 PM,0,S,0,
MC,Material Consumible,10000719,1,75,75,13.5,88.5,20/06/2025 04:55:14 PM,0,S,0,
BPA000000018001,Foco P 21w         1 Contacto (con Base),10000723,1,16.95,15.15,2.73,17.88,23/06/2025 06:04:20 PM,0,S,0,
01001-01008,Aceite De Motor 10w40,10000731,8,45,360,64.8,424.8,25/06/2025 10:13:41 AM,0,S,0,
01001-01032,Aceite de motor sae 5w-30,10000734,6,45,270,48.6,318.6,27/06/2025 12:11:39 PM,0,S,0,
