OT,FECHA,PLACA,C_USUARIO,C_SEGURO,C_BROKER,C_TIPOOT,C_RECORDATORIO,KM,FHSALIDA,VIN,C_ESTADO,FHACTUALREG,COLOR,REQUERIMIENTO,CODIGO,DESCRIPCION,N_OT,CANTIDAD,PRECIO_UNITARIO,SUBTOTAL,IGV,TOTAL,FECHA_REGISTRO,REPARAR,C_MONEDA,N_PROFORMA,C_PROMOCION,N_OC,CANTIDAD_oc,OBSERVACION,PRECIO_UNITARIO_oc,TOTAL_oc,C_REPUESTO,IDINTERNO
10000092,05/03/2024 02:06:49 PM,BFU527 ,10002807,99,,R,,59832,04/04/2024 11:15:31 AM,19XFC2660JE500187,S6,21/08/2025 12:49:36 PM,NEGRO CRYSTAL,CLIENTA SOLICITA: 1) CAMBIO DE PUNTA EXTERIOR DE PALIER IZQUIERDO. 2) CAMBIO DE LIQUIDO DE FRENO.,01001-05005,Esparrago De Rueda  (honda),10000092,2,7.71,15.42,2.78,18.2,13/03/2024 10:14:53 AM,0,S,0,,10000049,2,,4.16,8.32,01001-05005,50356213
10000092,05/03/2024 02:06:49 PM,BFU527 ,10002807,99,,R,,59832,04/04/2024 11:15:31 AM,19XFC2660JE500187,S6,21/08/2025 12:49:36 PM,NEGRO CRYSTAL,CLIENTA SOLICITA: 1) CAMBIO DE PUNTA EXTERIOR DE PALIER IZQUIERDO. 2) CAMBIO DE LIQUIDO DE FRENO.,01001-05005,Esparrago De Rueda  (honda),10000092,2,7.71,15.42,2.78,18.2,13/03/2024 10:14:53 AM,0,S,0,,10000274,1,Requerimiento Inmediato,4.24,4.24,01001-05005,50359753
10000092,05/03/2024 02:06:49 PM,BFU527 ,10002807,99,,R,,59832,04/04/2024 11:15:31 AM,19XFC2660JE500187,S6,21/08/2025 12:49:36 PM,NEGRO CRYSTAL,CLIENTA SOLICITA: 1) CAMBIO DE PUNTA EXTERIOR DE PALIER IZQUIERDO. 2) CAMBIO DE LIQUIDO DE FRENO.,01001-01014,ACEITE DE TRANSMISION (HCF-2),10000092,6,132,792,142.56,934.56,13/03/2024 10:14:53 AM,0,S,0,,10000052,12,,59.33,711.96,01001-01014,50356273
10000092,05/03/2024 02:06:49 PM,BFU527 ,10002807,99,,R,,59832,04/04/2024 11:15:31 AM,19XFC2660JE500187,S6,21/08/2025 12:49:36 PM,NEGRO CRYSTAL,CLIENTA SOLICITA: 1) CAMBIO DE PUNTA EXTERIOR DE PALIER IZQUIERDO. 2) CAMBIO DE LIQUIDO DE FRENO.,01001-06020,Filtro De Aire (civic),10000092,1,47,47,8.46,55.46,04/04/2024 11:13:03 AM,0,S,0,,10000066,1,Requerimiento Inmediato,16.95,16.95,01001-06020,50356458
10000092,05/03/2024 02:06:49 PM,BFU527 ,10002807,99,,R,,59832,04/04/2024 11:15:31 AM,19XFC2660JE500187,S6,21/08/2025 12:49:36 PM,NEGRO CRYSTAL,CLIENTA SOLICITA: 1) CAMBIO DE PUNTA EXTERIOR DE PALIER IZQUIERDO. 2) CAMBIO DE LIQUIDO DE FRENO.,01001-06020,Filtro De Aire (civic),10000092,1,47,47,8.46,55.46,04/04/2024 11:13:03 AM,0,S,0,,10000047,1,Requerimiento Inmediato,19.5,19.5,01001-06020,50356173
10000092,05/03/2024 02:06:49 PM,BFU527 ,10002807,99,,R,,59832,04/04/2024 11:15:31 AM,19XFC2660JE500187,S6,21/08/2025 12:49:36 PM,NEGRO CRYSTAL,CLIENTA SOLICITA: 1) CAMBIO DE PUNTA EXTERIOR DE PALIER IZQUIERDO. 2) CAMBIO DE LIQUIDO DE FRENO.,01001-06020,Filtro De Aire (civic),10000092,1,47,47,8.46,55.46,04/04/2024 11:13:03 AM,0,S,0,,10000108,1,Requerimiento Inmediato,19.5,19.5,01001-06020,50357013
10000092,05/03/2024 02:06:49 PM,BFU527 ,10002807,99,,R,,59832,04/04/2024 11:15:31 AM,19XFC2660JE500187,S6,21/08/2025 12:49:36 PM,NEGRO CRYSTAL,CLIENTA SOLICITA: 1) CAMBIO DE PUNTA EXTERIOR DE PALIER IZQUIERDO. 2) CAMBIO DE LIQUIDO DE FRENO.,01001-06020,Filtro De Aire (civic),10000092,1,47,47,8.46,55.46,04/04/2024 11:13:03 AM,0,S,0,,10000307,1,Requerimiento Inmediato,19.49,19.49,01001-06020,50360294
10000092,05/03/2024 02:06:49 PM,BFU527 ,10002807,99,,R,,59832,04/04/2024 11:15:31 AM,19XFC2660JE500187,S6,21/08/2025 12:49:36 PM,NEGRO CRYSTAL,CLIENTA SOLICITA: 1) CAMBIO DE PUNTA EXTERIOR DE PALIER IZQUIERDO. 2) CAMBIO DE LIQUIDO DE FRENO.,01001-06021,Filtro De Cabina A/c (civic),10000092,1,75,75,13.5,88.5,04/04/2024 11:13:03 AM,0,S,0,,10000047,1,Requerimiento Inmediato,21.19,21.19,01001-06021,50356174
10000092,05/03/2024 02:06:49 PM,BFU527 ,10002807,99,,R,,59832,04/04/2024 11:15:31 AM,19XFC2660JE500187,S6,21/08/2025 12:49:36 PM,NEGRO CRYSTAL,CLIENTA SOLICITA: 1) CAMBIO DE PUNTA EXTERIOR DE PALIER IZQUIERDO. 2) CAMBIO DE LIQUIDO DE FRENO.,MC,Material Consumible,10000092,1,60,60,10.8,70.8,04/04/2024 02:42:20 PM,0,S,0,,,,,,,,
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03014,Empaque De Valvula Vtec (15815-raa-a02),10000093,1,46,46,8.28,54.28,08/03/2024 06:29:19 PM,0,S,0,,10000036,1,Requerimiento Inmediato,7.17,7.17,01001-03014,50355953
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03014,Empaque De Valvula Vtec (15815-raa-a02),10000093,1,46,46,8.28,54.28,08/03/2024 06:29:19 PM,0,S,0,,10000143,3,,4.51,13.53,01001-03014,50357527
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03014,Empaque De Valvula Vtec (15815-raa-a02),10000093,1,46,46,8.28,54.28,08/03/2024 06:29:19 PM,0,S,0,,10000076,1,Requerimiento Inmediato,7.17,7.17,01001-03014,50356533
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03015,Empaque Vtc (15845-raa-a01),10000093,1,70,70,12.6,82.6,08/03/2024 06:29:45 PM,0,S,0,,10000036,1,Requerimiento Inmediato,10.66,10.66,01001-03015,50355954
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03015,Empaque Vtc (15845-raa-a01),10000093,1,70,70,12.6,82.6,08/03/2024 06:29:45 PM,0,S,0,,10000143,3,,6.71,20.13,01001-03015,50357528
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03015,Empaque Vtc (15845-raa-a01),10000093,1,70,70,12.6,82.6,08/03/2024 06:29:45 PM,0,S,0,,10000076,1,Requerimiento Inmediato,10.66,10.66,01001-03015,50356534
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03016,Anillo De Jebe 13x1.5 (91319-paa-a01),10000093,1,20.21,18.8,3.38,22.18,08/03/2024 06:33:04 PM,0,S,0,,10000035,1,Requerimiento Inmediato,3.18,3.18,01001-03016,50355933
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03016,Anillo De Jebe 13x1.5 (91319-paa-a01),10000093,1,20.21,18.8,3.38,22.18,08/03/2024 06:33:04 PM,0,S,0,,10000143,3,,2,6,01001-03016,50357531
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03016,Anillo De Jebe 13x1.5 (91319-paa-a01),10000093,1,20.21,18.8,3.38,22.18,08/03/2024 06:33:04 PM,0,S,0,,10000076,1,Requerimiento Inmediato,3.18,3.18,01001-03016,50356535
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03017,Anillo De Jebe 16.7x1.8 (91347-paa-a01),10000093,1,5.92,5.92,1.07,6.99,08/03/2024 09:37:05 AM,0,S,0,,10000035,1,Requerimiento Inmediato,0.93,0.93,01001-03017,50355934
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03017,Anillo De Jebe 16.7x1.8 (91347-paa-a01),10000093,1,5.92,5.92,1.07,6.99,08/03/2024 09:37:05 AM,0,S,0,,10000143,3,,0.59,1.77,01001-03017,50357532
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03017,Anillo De Jebe 16.7x1.8 (91347-paa-a01),10000093,1,5.92,5.92,1.07,6.99,08/03/2024 09:37:05 AM,0,S,0,,10000076,1,Requerimiento Inmediato,0.93,0.93,01001-03017,50356537
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03020,RETEN DE PALIER IZQ. (40X56X8 / 13.5),10000093,1,44.19,44.19,7.95,52.14,08/03/2024 06:31:15 PM,0,S,0,,10000038,1,Requerimiento Inmediato,21.19,21.19,01001-03020,50355993
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-01012,ACEITE ATF DW1 (08200-9008),10000093,4,132,528,95.04,623.04,08/03/2024 09:37:05 AM,0,S,0,,10000030,12,,59.33,711.96,01001-01012,50355833
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-01005,Aceite De D/h (08206-9002),10000093,3,41.96,125.88,22.66,148.54,08/03/2024 09:37:05 AM,0,S,0,,10000010,12,,25.43,305.16,01001-01005,50355493
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-01005,Aceite De D/h (08206-9002),10000093,3,41.96,125.88,22.66,148.54,08/03/2024 09:37:05 AM,0,S,0,,10000355,12,,30.9,370.8,01001-01005,50361093
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03021,Sello De Base Filtro Aceite (15312-rza-003),10000093,1,26.43,26.43,4.76,31.19,08/03/2024 09:37:05 AM,0,S,0,,10000041,1,Requerimiento Inmediato,4.16,4.16,01001-03021,50356053
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03021,Sello De Base Filtro Aceite (15312-rza-003),10000093,1,26.43,26.43,4.76,31.19,08/03/2024 09:37:05 AM,0,S,0,,10000143,3,,2.62,7.86,01001-03021,50357529
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03021,Sello De Base Filtro Aceite (15312-rza-003),10000093,1,26.43,26.43,4.76,31.19,08/03/2024 09:37:05 AM,0,S,0,,10000076,1,Requerimiento Inmediato,4.16,4.16,01001-03021,50356539
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03022,Anillo De Base De Filtro Aceite (15313-rza-003),10000093,1,16.78,16.78,3.02,19.8,08/03/2024 09:37:05 AM,0,S,0,,10000041,1,Requerimiento Inmediato,2.64,2.64,01001-03022,50356054
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03022,Anillo De Base De Filtro Aceite (15313-rza-003),10000093,1,16.78,16.78,3.02,19.8,08/03/2024 09:37:05 AM,0,S,0,,10000143,3,,1.67,5.01,01001-03022,50357530
10000093,05/03/2024 02:16:22 PM,B0A494 ,10000455,99,,R,,143517,08/03/2024 06:33:57 PM,JHLRE3830BC202164,S6,05/03/2024 04:06:47 PM,,"CLIENTE SOLICITA: 1) REPARACION DE CREMALLERA DE DIRECCION. 2) CAMBIO DE EMPAQUES PARA ELIMINAR FUGAS DE ACEITE. - CAMBIO DE VALVULA V-TEC, VTC Y ANILLOS - CAMBIO DE RETEN DE PALIER RH ",01001-03022,Anillo De Base De Filtro Aceite (15313-rza-003),10000093,1,16.78,16.78,3.02,19.8,08/03/2024 09:37:05 AM,0,S,0,,10000076,1,Requerimiento Inmediato,2.64,2.64,01001-03022,50356538
10000107,18/03/2024 11:48:59 AM,F6D629 ,10002816,99,,R,,89883,21/03/2024 04:20:51 PM,WAUZZZ8K0EA055859,S6,18/03/2024 11:48:59 AM,GRIS MONSOON,Cliente solicita: 1) Revision por motor inestable 2) Revision por vibracion en pista sobre 60kph. (kilometros por hora) 3) Revision por vibracion al colocar reversa 4) Revision de niveles 5) Cotizacion de cambio de aceite y filtro de aceite de motor,01001-03007,ARANDELA DE TAPON DE CARTER,10000107,1,4.5,4.5,0.81,5.31,21/03/2024 03:58:16 PM,0,S,0,,10000027,2,,1.47,2.94,01001-03007,50355774
10000107,18/03/2024 11:48:59 AM,F6D629 ,10002816,99,,R,,89883,21/03/2024 04:20:51 PM,WAUZZZ8K0EA055859,S6,18/03/2024 11:48:59 AM,GRIS MONSOON,Cliente solicita: 1) Revision por motor inestable 2) Revision por vibracion en pista sobre 60kph. (kilometros por hora) 3) Revision por vibracion al colocar reversa 4) Revision de niveles 5) Cotizacion de cambio de aceite y filtro de aceite de motor,01001-03007,ARANDELA DE TAPON DE CARTER,10000107,1,4.5,4.5,0.81,5.31,21/03/2024 03:58:16 PM,0,S,0,,10000062,5,,0.85,4.25,01001-03007,50356436
10000107,18/03/2024 11:48:59 AM,F6D629 ,10002816,99,,R,,89883,21/03/2024 04:20:51 PM,WAUZZZ8K0EA055859,S6,18/03/2024 11:48:59 AM,GRIS MONSOON,Cliente solicita: 1) Revision por motor inestable 2) Revision por vibracion en pista sobre 60kph. (kilometros por hora) 3) Revision por vibracion al colocar reversa 4) Revision de niveles 5) Cotizacion de cambio de aceite y filtro de aceite de motor,01001-01002,Aceite De Motor 10w30 Sash,10000107,6,60,360,64.8,424.8,21/03/2024 04:20:18 PM,0,S,0,,10000151,32,,20.12,643.84,01001-01002,50357596
10000107,18/03/2024 11:48:59 AM,F6D629 ,10002816,99,,R,,89883,21/03/2024 04:20:51 PM,WAUZZZ8K0EA055859,S6,18/03/2024 11:48:59 AM,GRIS MONSOON,Cliente solicita: 1) Revision por motor inestable 2) Revision por vibracion en pista sobre 60kph. (kilometros por hora) 3) Revision por vibracion al colocar reversa 4) Revision de niveles 5) Cotizacion de cambio de aceite y filtro de aceite de motor,01001-01002,Aceite De Motor 10w30 Sash,10000107,6,60,360,64.8,424.8,21/03/2024 04:20:18 PM,0,S,0,,10000003,32,,20.12,643.84,01001-01002,50355394
10000107,18/03/2024 11:48:59 AM,F6D629 ,10002816,99,,R,,89883,21/03/2024 04:20:51 PM,WAUZZZ8K0EA055859,S6,18/03/2024 11:48:59 AM,GRIS MONSOON,Cliente solicita: 1) Revision por motor inestable 2) Revision por vibracion en pista sobre 60kph. (kilometros por hora) 3) Revision por vibracion al colocar reversa 4) Revision de niveles 5) Cotizacion de cambio de aceite y filtro de aceite de motor,01001-01002,Aceite De Motor 10w30 Sash,10000107,6,60,360,64.8,424.8,21/03/2024 04:20:18 PM,0,S,0,,10000089,32,,20.13,644.16,01001-01002,50356733
10000107,18/03/2024 11:48:59 AM,F6D629 ,10002816,99,,R,,89883,21/03/2024 04:20:51 PM,WAUZZZ8K0EA055859,S6,18/03/2024 11:48:59 AM,GRIS MONSOON,Cliente solicita: 1) Revision por motor inestable 2) Revision por vibracion en pista sobre 60kph. (kilometros por hora) 3) Revision por vibracion al colocar reversa 4) Revision de niveles 5) Cotizacion de cambio de aceite y filtro de aceite de motor,01001-01002,Aceite De Motor 10w30 Sash,10000107,6,60,360,64.8,424.8,21/03/2024 04:20:18 PM,0,S,0,,10000238,32,,20.12,643.84,01001-01002,50359175
10000107,18/03/2024 11:48:59 AM,F6D629 ,10002816,99,,R,,89883,21/03/2024 04:20:51 PM,WAUZZZ8K0EA055859,S6,18/03/2024 11:48:59 AM,GRIS MONSOON,Cliente solicita: 1) Revision por motor inestable 2) Revision por vibracion en pista sobre 60kph. (kilometros por hora) 3) Revision por vibracion al colocar reversa 4) Revision de niveles 5) Cotizacion de cambio de aceite y filtro de aceite de motor,01001-03026,Bujias De Encendido (audi) Fr5ki332s,10000107,4,90,360,64.8,424.8,21/03/2024 04:20:18 PM,0,S,0,,10000060,4,Requerimiento Inmediato,38.14,152.56,01001-03026,50356433
10000107,18/03/2024 11:48:59 AM,F6D629 ,10002816,99,,R,,89883,21/03/2024 04:20:51 PM,WAUZZZ8K0EA055859,S6,18/03/2024 11:48:59 AM,GRIS MONSOON,Cliente solicita: 1) Revision por motor inestable 2) Revision por vibracion en pista sobre 60kph. (kilometros por hora) 3) Revision por vibracion al colocar reversa 4) Revision de niveles 5) Cotizacion de cambio de aceite y filtro de aceite de motor,01001-01004,Shampoo Limpiaparabrisas Wurth 32ml.,10000107,1,7.5,7.5,1.35,8.85,21/03/2024 05:59:05 PM,0,S,0,,,,,,,,
10000107,18/03/2024 11:48:59 AM,F6D629 ,10002816,99,,R,,89883,21/03/2024 04:20:51 PM,WAUZZZ8K0EA055859,S6,18/03/2024 11:48:59 AM,GRIS MONSOON,Cliente solicita: 1) Revision por motor inestable 2) Revision por vibracion en pista sobre 60kph. (kilometros por hora) 3) Revision por vibracion al colocar reversa 4) Revision de niveles 5) Cotizacion de cambio de aceite y filtro de aceite de motor,MC,Material Consumible,10000107,1,59,59,10.62,69.62,21/03/2024 05:59:05 PM,0,S,0,,,,,,,,
10000107,18/03/2024 11:48:59 AM,F6D629 ,10002816,99,,R,,89883,21/03/2024 04:20:51 PM,WAUZZZ8K0EA055859,S6,18/03/2024 11:48:59 AM,GRIS MONSOON,Cliente solicita: 1) Revision por motor inestable 2) Revision por vibracion en pista sobre 60kph. (kilometros por hora) 3) Revision por vibracion al colocar reversa 4) Revision de niveles 5) Cotizacion de cambio de aceite y filtro de aceite de motor,01001-06002,FILTRO DE ACEITE STD.,10000107,1,82.5,82.5,14.85,97.35,21/03/2024 04:20:18 PM,0,S,0,,10000009,1,Requerimiento Inmediato,12.72,12.72,01001-06002,50355476
10000107,18/03/2024 11:48:59 AM,F6D629 ,10002816,99,,R,,89883,21/03/2024 04:20:51 PM,WAUZZZ8K0EA055859,S6,18/03/2024 11:48:59 AM,GRIS MONSOON,Cliente solicita: 1) Revision por motor inestable 2) Revision por vibracion en pista sobre 60kph. (kilometros por hora) 3) Revision por vibracion al colocar reversa 4) Revision de niveles 5) Cotizacion de cambio de aceite y filtro de aceite de motor,01001-06002,FILTRO DE ACEITE STD.,10000107,1,82.5,82.5,14.85,97.35,21/03/2024 04:20:18 PM,0,S,0,,10000017,1,Requerimiento Inmediato,12.72,12.72,01001-06002,50355635
10000107,18/03/2024 11:48:59 AM,F6D629 ,10002816,99,,R,,89883,21/03/2024 04:20:51 PM,WAUZZZ8K0EA055859,S6,18/03/2024 11:48:59 AM,GRIS MONSOON,Cliente solicita: 1) Revision por motor inestable 2) Revision por vibracion en pista sobre 60kph. (kilometros por hora) 3) Revision por vibracion al colocar reversa 4) Revision de niveles 5) Cotizacion de cambio de aceite y filtro de aceite de motor,01001-06002,FILTRO DE ACEITE STD.,10000107,1,82.5,82.5,14.85,97.35,21/03/2024 04:20:18 PM,0,S,0,,10000018,1,Requerimiento Inmediato,12.72,12.72,01001-06002,50355636
10000107,18/03/2024 11:48:59 AM,F6D629 ,10002816,99,,R,,89883,21/03/2024 04:20:51 PM,WAUZZZ8K0EA055859,S6,18/03/2024 11:48:59 AM,GRIS MONSOON,Cliente solicita: 1) Revision por motor inestable 2) Revision por vibracion en pista sobre 60kph. (kilometros por hora) 3) Revision por vibracion al colocar reversa 4) Revision de niveles 5) Cotizacion de cambio de aceite y filtro de aceite de motor,01001-06002,FILTRO DE ACEITE STD.,10000107,1,82.5,82.5,14.85,97.35,21/03/2024 04:20:18 PM,0,S,0,,10000057,1,Requerimiento Inmediato,12.72,12.72,01001-06002,50356373
